id	carbono_estoque_g.m2	data_coleta_ano	coord_x	coord_y
ctb0572-E.034	13814	1986	-51,58	-26,6
ctb0572-E.035	5261	1986	-51,55	-26,97
ctb0572-E.036	5016	1986	-51,25	-27,02
ctb0572-E.037	4250	1986	-51,38	-27,1
ctb0572-E.038	6906	1986	-51,17	-27,03
ctb0572-E.039	7506	1986	-51,12	-27,15
ctb0572-E.041	8926	1986	-51,13	-27,02
ctb0572-E.043	6570	1986	-51,22	-27,07
ctb0572-E.044	5705	1986	-51,42	-27,17
ctb0572-E.045	7069	1986	-51,17	-27,17
ctb0572-E.046	7133	1986	-51,6	-27,28
ctb0572-E.048	9999	1986	-51,17	-27,68
ctb0572-E.049	6433	1986	-50,97	-27,73
ctb0572-E.050	5174	1986	-51,78	-27,25
ctb0572-E.051	7619	1986	-51,87	-27,13
ctb0572-E.052*	4543	1986	-51,42	-26,95
ctb0572-E.053	6187	1986	-51,13	-26,92
ctb0572-E.054	3848	1986	-53,52	-26,33
ctb0572-E.055	9718	1986	-51	-26,75
ctb0572-E.056	10132	1986	-51,33	-26,68
ctb0572-E.057	6649	1986	-51,32	-26,72
ctb0572-E.058	6066	1986	-50,97	-26,78
ctb0572-E.059**	9459	1986	-50,88	-26,68
ctb0572-E.060	5060	1986	-50,95	-27,02
ctb0572-E.061	6285	1986	-51	-26,92
ctb0572-E.062**	8952	1986	-50,65	-27
ctb0572-E.063	10595	1986	-50,73	-27,15
ctb0572-E.065	5508	1986	-50,65	-27,53
ctb0572-E.066	8658	1986	-50,7	-27,17
ctb0572-E.067	5793	1986	-49,72	-28,3
ctb0572-E.068*	5198	1986	-49,67	-28,32
ctb0572-E.069	8586	1986	-51,315	-27,66
ctb0572-E.070	4942	1986	-49,83	-28,23
ctb0572-E.071	4879	1986	-49,95	-28,33
ctb0572-E.072	9326	1986	-50	-28,38
ctb0572-E.073	12373	1986	-49,7	-28,45
ctb0572-E.074	5733	1986	-49,83	-28,23
ctb0572-E.075	6124	1986	-49,93	-28,28
ctb0572-E.076	8662	1986	-49,98	-28,07
ctb0572-E.077	5138	1986	-51,03	-26,7
ctb0572-E.078	6324	1986	-50,5	-27,13
ctb0572-E.080	7481	1986	-50,4	-26,75
ctb0572-E.081*	7607	1986	-50,25	-28,17
ctb0572-E.082	6917	1986	-50,3	-28,12
ctb0572-E.083	3366	1986	-50,65	-28,13
ctb0572-E.084	5835	1986	-53,55	-26,35
ctb0572-E.085	3531	1986	-53,5	-26,78
ctb0572-E.086	2236	1986	-53,03	-26,68
ctb0572-E.087	3142	1986	-53,03	-26,38
ctb0572-E.088	5750	1986	-52,38	-26,45
ctb0572-E.089	5881	1986	-52,47	-26,52
ctb0572-E.090**	4435	1986	-53,52	-26,47
ctb0572-E.092	10500	1986	-52,67	-26,45
ctb0572-E.093	3388	1986	-52,42	-26,62
ctb0572-E.095	4825	1986	-52,63	-27,17
ctb0572-E.096	8073	1986	-51,53	-26,78
ctb0572-E.097	5343	1986	-51,6	-26,93
ctb0572-E.098	4774	1986	-50,62	-27,32
ctb0572-E.099	6343	1986	-50,08	-27,98
ctb0572-E.100	4384	1986	-50,47	-27,4
ctb0572-E.102	4328	1986	-52,57	-26,65
ctb0572-E.103	4183	1986	-52,57	-26,57
ctb0572-E.104**	1885	1986	-53,05	-27,05
ctb0572-E.105	3087	1986	-53,15	-27,05
ctb0572-E.106	1790	1986	-53,18	-26,87
ctb0572-E.107	2755	1986	-48,78	-27,55
ctb0572-E.108*	5492	1986	-48,87	-27,05
ctb0572-E.109	2578	1986	-49,17	-26,82
ctb0572-E.110	2307	1986	-49,38	-28,92
ctb0572-E.112	3594	1986	-49,83	-29,18
ctb0572-E.113	3928	1986	-49,93	-29,18
ctb0572-E.114	893	1986	-49,55	-29
ctb0572-E.115	4791	1986	-49,37	-28,78
ctb0572-E.116*	2646	1986	-49,23	-28,63
ctb0572-E.117*	4451	1986	-49,75	-28,93
ctb0572-E.118	485	1986	-49,3	-28,83
ctb0572-E.119*	4200	1986	-49,93	-26,15
ctb0572-E.120*	5606	1986	-50,35	-26,25
ctb0572-E.121	5857	1986	-50,33	-26,28
ctb0572-E.124	8717	1986	-50,15	-27,75
ctb0572-E.125	5217	1986	-49,97	-27,68
ctb0572-E.126	7138	1986	-50,18	-27,67
ctb0572-E.127	6430	1986	-50,4	-27,48
ctb0572-E.129	6116	1986	-50,47	-27,73
ctb0572-E.130	4617	1986	-50,3	-27,55
ctb0572-E.131	5977	1986	-50,35	-27,6
ctb0572-E.132	6283	1986	-50,33	-27,73
ctb0572-E.133	8803	1986	-50,3	-27,67
ctb0572-E.134	7548	1986	-49,97	-27,75
ctb0572-E.135	4488	1986	-49,75	-27,73
ctb0572-E.136	7786	1986	-49,73	-27,77
ctb0572-E.137*	5082	1986	-49,58	-27,62
ctb0572-E.138*	5060	1986	-49,65	-27,4
ctb0572-E.139	5189	1986	-49,7	-27,4
ctb0572-E.140	12220	1986	-49,6	-27,43
ctb0572-E.141	7539	1986	-49,67	-27,43
ctb0572-E.142	2334	1986	-49,6	-28,8
ctb0572-E.143	1481	1986	-49,77	-28,87
ctb0572-E.145	3372	1986	-49,63	-28,8
ctb0572-E.146	2680	1986	-49,3	-28,6
ctb0572-E.147	9328	1986	-49,05	-28,6
ctb0572-E.148	3990	1986	-49,47	-28,38
ctb0572-E.149	4978	1986	-49,43	-28,35
ctb0572-E.150*	4384	1986	-50,3	-27,02
ctb0572-E.151	2985	1986	-50	-27,25
ctb0572-E.152	2742	1986	-50,23	-27,08
ctb0572-E.153	2454	1986	-49,68	-27,23
ctb0572-E.154*	7541	1986	-49,97	-27,25
ctb0572-E.155	4050	1986	-49,87	-26,95
ctb0572-E.156	7033	1986	-50,52	-27,22
ctb0572-E.157*	6978	1986	-50,38	-27,32
ctb0572-E.158	6571	1986	-50,28	-27,45
ctb0572-E.159	8056	1986	-50,23	-27,75
ctb0572-E.160	6222	1986	-50,23	-27,43
ctb0572-E.161	6904	1986	-49,78	-27,3
ctb0572-E.162	6676	1986	-49,87	-27,28
ctb0572-E.163	4492	1986	-49,82	-27,18
ctb0572-E.164	2399	1986	-49,85	-27,05
ctb0572-E.165*	2014	1986	-49,83	-27,1
ctb0572-E.166	5916	1986	-49,67	-27,3
ctb0572-E.167	4066	1986	-49,53	-26,3
ctb0572-E.168	10905	1986	-49,58	-26,4
ctb0572-E.173	2196	1986	-50,1	-26,48
ctb0572-E.174	9795	1986	-49,73	-26,62
ctb0572-E.175*	3294	1986	-49,98	-27
ctb0572-E.176*	4290	1986	-49,88	-27,3
ctb0572-E.177	4177	1986	-49,93	-27,37
ctb0572-E.178	3964	1986	-49,92	-27,42
ctb0572-E.179*	8785	1986	-49,87	-27,38
ctb0572-E.181	3328	1986	-49,07	-28,25
ctb0572-E.182	3747	1986	-49,2	-28,28
ctb0572-E.183	3413	1986	-48,92	-27,87
ctb0572-E.184	4404	1986	-48,55	-26,18
ctb0572-E.185	5782	1986	-48,63	-26,27
ctb0572-E.186	2918	1986	-48,65	-26,33
ctb0572-E.187	4317	1986	-48,67	-26,28
ctb0572-E.188	4055	1986	-48,575	-26,28
ctb0572-E.189	5803	1986	-48,82	-26,32
ctb0572-E.190	5619	1986	-48,87	-26,37
ctb0572-E.191	56999	1986	-51,01	-26,405
ctb0572-E.192	5405	1986	-48,77	-26,43
ctb0572-E.193	6828	1986	-48,9	-26,45
ctb0572-E.194	3736	1986	-48,98	-26,45
ctb0572-E.195	7115	1986	-48,97	-26,38
ctb0572-E.196	9088	1986	-48,93	-26,18
ctb0572-E.197	4158	1986	-48,87	-26,1
ctb0572-E.200	4039	1986	-48,7	-26,77
ctb0572-E.201	2568	1986	-49,07	-26,7
ctb0572-E.202	17048	1986	-49,23	-26,17
ctb0572-E.203*	3647	1986	-49,25	-28,75
ctb0572-E.204*	3166	1986	-49,25	-27,73
ctb0572-E.205	8809	1986	-49,97	-27,85
ctb0572-E.206	8539	1986	-49,82	-27,68
ctb0572-E.207	7691	1986	-49,58	-27,85
ctb0572-E.208	8011	1986	-49,32	-27,7
ctb0572-E.209	6798	1986	-49,45	-27,48
ctb0572-E.210	3379	1986	-49,08	-27,18
ctb0572-E.212	3575	1986	-48,65	-26,97
ctb0572-E.213	3060	1986	-48,7	-27,1
ctb0572-E.216	4908	1986	-49	-27,3
ctb0572-E.217	3992	1986	-48,63	-27,25
ctb0572-E.218	5768	1986	-48,63	-27,38
ctb0572-E.219	17008	1986	-48,63	-27,3
ctb0572-E.220*	2614	1986	-48,65	-27,85
ctb0572-E.221	983	1986	-48,6	-27,9
ctb0572-E.223	4478	1986	-49,3	-28,73
ctb0572-E.225	9586	1986	-49,23	-28
ctb0572-E.226	4134	1986	-49,25	-28
ctb0572-E.227	3573	1986	-49,2	-28,02
ctb0572-E.228	3998	1986	-49,13	-27,85
ctb0572-E.229*	2906	1986	-49,17	-28,33
ctb0572-E.230	6231	1986	-49,03	-28,33
ctb0572-E.231	13465	1986	-48,93	-27,95
ctb0572-E.232	5153	1986	-48,68	-27,9
ctb0572-E.233	6056	1986	-49,08	-27,72
ctb0572-E.234**	3920	1986	-48,7	-26,13
ctb0572-E.235	3393	1986	-48,87	-26,03
ctb0572-E.236	3522	1986	-48,98	-26,5
ctb0572-E.237	6009	1986	-48,88	-26,6
ctb0572-E.238	3876	1986	-48,75	-26,6
ctb0572-E.240	5067	1986	-50,1	-26,35
ctb0572-E.241	11863	1986	-50,78	-26,25
ctb0572-E.242*	2275	1986	-49,5	-27,15
ctb0572-E.243*	7007	1986	-49,42	-27,52
ctb0572-E.244	4661	1986	-49,68	-27,3
ctb0572-E.246*	10799	1986	-49,57	-27,4
ctb0572-E.247	2558	1986	-49,58	-27,43
ctb0572-E.250	6211	1986	-49,58	-27,45
ctb0572-E.252	4083	1986	-49	-27,55
ctb0572-E.256	4118	1986	-48,7	-27,1
ctb0572-E.257	4290	1986	-48,78	-27,52
ctb0572-E.260*	3501	1986	-49	-27,52
ctb0572-E.261	7564	1986	-48,75	-27,68
ctb0572-E.262*	3311	1986	-48,93	-27,68
ctb0572-E.263*	4807	1986	-48,72	-27,63
ctb0572-E.265	3882	1986	-49,3	-27,5
ctb0572-E.267	4249	1986	-49,88	-26,12
ctb0572-E.268	14154	1986	-48,67	-26,42
ctb0572-F.019	4294	1986	-49,28	-28,6
ctb0572-F.020	4144	1986	-49,3	-28,45
ctb0572-F.021	3110	1986	-49,28	-28,38
ctb0572-F.022	1788	1986	-49,15	-28,52
ctb0572-F.025	6748	1986	-49,27	-26,7
ctb0572-F.030	8683	1986	-49,25	-27,75
ctb0572-F.031	5733	1986	-49,15	-28,28
ctb0572-F.034*	4133	1986	-49,17	-28,15
ctb0572-F.035	5587	1986	-49,17	-27,85
ctb0572-F.039	4140	1986	-48,98	-28,5
ctb0572-F.040	5735	1986	-48,98	-28,07
ctb0572-F.041	5475	1986	-48,72	-27,57
ctb0572-F.043	18429	1986	-49	-27,62
ctb0572-Perfil-001	3040	1987	-48,8	-28,4
ctb0572-Perfil-002	727	1987	-49,32	-28,87
ctb0572-Perfil-003	4957	1987	-49,15	-28,62
ctb0572-Perfil-004	6759	1987	-49,28	-28,32
ctb0572-Perfil-005	6902	1987	-49,45	-28,33
ctb0572-Perfil-006	5246	1987	-49,5	-28,77
ctb0572-Perfil-007	6478	1987	-49,4	-28,78
ctb0572-Perfil-008	664	1987	-49,58	-29,05
ctb0572-Perfil-009	2965	1987	-49,12	-28,57
ctb0572-Perfil-010	3306	1987	-49,13	-28,15
ctb0572-Perfil-011	5193	1987	-48,87	-26,03
ctb0572-Perfil-012	4784	1987	-48,73	-26,07
ctb0572-Perfil-013	4644	1987	-48,83	-26,42
ctb0572-Perfil-014	3686	1987	-48,68	-26,37
ctb0572-Perfil-015	8334	1987	-48,83	-26,35
ctb0572-Perfil-016	4955	1987	-48,77	-26,62
ctb0572-Perfil-017	6159	1987	-48,85	-26,25
ctb0572-Perfil-018	6477	1987	-48,88	-26,22
ctb0572-Perfil-019	7736	1987	-48,88	-26,43
ctb0572-Perfil-020	4960	1987	-48,95	-26,6
ctb0572-Perfil-021	3917	1987	-52,8	-27,1
ctb0572-Perfil-022	8058	1987	-52,98	-26,93
ctb0572-Perfil-023	3596	1987	-52,97	-26,93
ctb0572-Perfil-024	7682	1987	-52,93	-26,88
ctb0572-Perfil-025	7042	1987	-53,07	-26,83
ctb0572-Perfil-026	4966	1987	-53,08	-26,87
ctb0572-Perfil-027	6011	1987	-52,4	-26,78
ctb0572-Perfil-028	7430	1987	-52,57	-26,5
ctb0572-Perfil-029	9417	1987	-52,25	-26,52
ctb0572-Perfil-030	6891	1987	-51,98	-26,57
ctb0572-Perfil-031	7366	1987	-50,78	-26,28
ctb0572-Perfil-032	7000	1987	-50,73	-26,27
ctb0572-Perfil-033	12096	1987	-51,5	-26,62
ctb0572-Perfil-034	8529	1987	-51,53	-26,67
ctb0572-Perfil-035	10610	1987	-51,53	-26,67
ctb0572-Perfil-036	2364	1988	-49,43	-28,8
ctb0572-Perfil-037	5340	1988	-48,8	-28,42
ctb0572-Perfil-038	5506	1988	-49,78	-26,55
ctb0572-Perfil-039	6777	1988	-49,08	-26,58
ctb0572-Perfil-040	48873	1988	-49,62	-29,12
ctb0572-Perfil-041	10911	1988	-49,27	-28,75
ctb0572-Perfil-042	10548	1988	-49,12	-26,2
ctb0572-Perfil-043	7870	1988	-50,17	-27,5
ctb0572-Perfil-044	4636	1988	-51,17	-27,13
ctb0572-Perfil-045	6900	1986	-51,25	-27,1
ctb0572-Perfil-046	12434	1988	-51,05	-26,63
ctb0572-Perfil-047	10651	1988	-50,3	-26,17
ctb0572-Perfil-048	7048	1988	-50,97	-27,75
ctb0572-Perfil-049	6096	1988	-51,05	-27,63
ctb0572-Perfil-050	12894	1988	-49,83	-28,23
ctb0572-Perfil-051	11562	1988	-50,33	-27,75
ctb0572-Perfil-052	7273	1980	-49,88	-26,45
ctb0572-Perfil-053	5698	1980	-49,73	-28,15
ctb0572-Perfil-054	7790	1980	-50,58	-28,05
ctb0572-Perfil-055	8058	1980	-50,35	-27,78
ctb0572-Perfil-056	7521	1980	-50,45	-26,93
ctb0572-Perfil-057	8204	1984	-52,7	-27,08
ctb0572-Perfil-058	11685	1984	-52,63	-26,92
ctb0572-Perfil-059	7951	1984	-52,05	-26,8
ctb0572-Perfil-060	7921	1984	-52,28	-26,52
ctb0572-Perfil-061	10786	1984	-51,72	-26,73
ctb0572-Perfil-062	9203	1985	-51,87	-26,97
ctb0572-Perfil-063	8139	1985	-52,02	-26,58
ctb0572-Perfil-064	8537	1985	-52,03	-26,87
ctb0572-Perfil-065	7798	1985	-53,35	-26,27
ctb0572-Perfil-066	7919	1985	-50,45	-27,28
ctb0572-Perfil-067	4341	1988	-53,65	-27,1
ctb0572-Perfil-068	2895	1988	-53,5	-27,05
ctb0572-Perfil-069	3757	1988	-52,83	-27,1
ctb0572-Perfil-070	11296	1988	-52,7	-27,1
ctb0572-Perfil-071	9062	1988	-51,58	-26,7
ctb0572-Perfil-072	8632	1988	-51,27	-27,37
ctb0572-Perfil-073	8409	1988	-50,9	-27,07
ctb0572-Perfil-074	5506	1988	-50,02	-26,18
ctb0572-Perfil-076	9566	1988	-51,02	-26,3
ctb0572-Perfil-077	24018	1988	-50,95	-26,32
ctb0572-Perfil-078	5515	1977	-48,72	-25,98
ctb0572-RS/SC-16	8240	1986	-52,42	-26,88
ctb0572-VC-SC-2	10683	1986	-50,17	-27,87
ctb0573-AMOSTRA-EXTRA	2599	1987	-42,29833333	-20,49361111
ctb0573-AMOSTRA-EXTRA-1	7833	1987	-42,29638889	-20,46833333
ctb0573-AMOSTRA-EXTRA-2	2083	1987	-42,28888889	-20,48333333
ctb0573-AMOSTRA-EXTRA-3	5370	1987	-42,2925	-20,48388889
ctb0573-AMOSTRA-EXTRA-4	8131	1987	-42,30583333	-20,49138889
ctb0573-AMOSTRA-EXTRA-5	4460	1987	-42,29222222	-20,49138889
ctb0573-AMOSTRA-EXTRA-6	3972	1987	-42,29555556	-20,47638889
ctb0573-AMOSTRA-EXTRA-8	15334	1987	-42,13138889	-20,4825
ctb0573-AMOSTRA-EXTRA-9	29766	1987	-42,29416667	-20,49416667
ctb0573-PERFIL-1	14114	1987	-42,28888889	-20,475
ctb0573-PERFIL-2	7001	1987	-42,29527778	-20,4975
ctb0573-PERFIL-3	9497	1987	-42,28527778	-20,48305556
ctb0573-PERFIL-4	7620	1987	-42,29361111	-20,46916667
ctb0573-PERFIL-5	6510	1987	-42,29555556	-20,46416667
ctb0573-PERFIL-6	5439	1987	-42,2975	-20,49055556
ctb0573-PERFIL-7	7925	1987	-42,29555556	-20,49916667
ctb0574-GB-1	4661	1971	-43,50391089	-22,85236336
ctb0574-GB-10	2672	1971	-43,65453033	-22,87830169
ctb0574-GB-11	3516	1971	-43,68693577	-22,95868531
ctb0574-GB-12	2778	1971	-43,62940868	-22,91062856
ctb0574-GB-13	2902	1971	-43,43168201	-22,89904573
ctb0574-GB-14	4649	1971	-43,41088668	-22,89342947
ctb0574-GB-15	6330	1971	-43,46553206	-22,90036966
ctb0574-GB-16	3042	1971	-43,56306065	-23,07042307
ctb0574-GB-17	9724	1971	-43,54715394	-23,05375022
ctb0574-GB-18	5182	1971	-43,5095549	-23,04627453
ctb0574-GB-19	5252	1971	-43,51423645	-23,04741137
ctb0574-GB-2	6256	1971	-43,51334703	-22,82698298
ctb0574-GB-20	4893	1971	-43,31876738	-22,93185603
ctb0574-GB-21	4912	1971	-43,38890743	-22,89825654
ctb0574-GB-22	4320	1971	-43,3290676	-22,96962329
ctb0574-GB-23	4918	1971	-43,23540223	-22,95169415
ctb0574-GB-24	7070	1971	-43,2722729	-22,971543
ctb0574-GB-26	2801	1971	-43,39879964	-22,89343459
ctb0574-GB-27	3893	1971	-43,37522168	-22,82119971
ctb0574-GB-28	3673	1971	-43,35684765	-22,93619232
ctb0574-GB-29	3516	1971	-43,6286218	-22,94714602
ctb0574-GB-3	3027	1971	-43,57297311	-22,85152543
ctb0574-GB-30	1893	1971	-43,6293233	-22,92880868
ctb0574-GB-31	2786	1971	-43,56760841	-22,85664333
ctb0574-GB-32	3682	1971	-43,56897756	-22,84501387
ctb0574-GB-33	4747	1971	-43,53307154	-22,84475931
ctb0574-GB-34	2910	1971	-43,44805395	-22,84887525
ctb0574-GB-35	3264	1971	-43,490083	-22,84264141
ctb0574-GB-36	6088	1971	-43,59976002	-22,8802945
ctb0574-GB-37	2881	1971	-43,65073896	-22,87826957
ctb0574-GB-38	4765	1971	-43,69030948	-22,96890112
ctb0574-GB-39	838	1971	-43,53466887	-23,04768334
ctb0574-GB-4	4844	1971	-43,51473368	-22,84644073
ctb0574-GB-40	3236	1971	-43,37217459	-22,95419545
ctb0574-GB-41	9717	1971	-43,71461014	-22,89929224
ctb0574-GB-42	26455	1971	-43,72194791	-22,88610149
ctb0574-GB-43	2762	1971	-43,66772031	-22,97778982
ctb0574-GB-44	18747	1971	-43,75437584	-22,92386901
ctb0574-GB-45	8395	1971	-43,60417231	-22,99853033
ctb0574-GB-46	89406	1971	-43,50420095	-23,00792237
ctb0574-GB-47	69737	1971	-43,48191129	-22,99195974
ctb0574-GB-48	79267	1971	-43,42154293	-22,98238377
ctb0574-GB-49	10436	1971	-43,38871229	-22,97159545
ctb0574-GB-5	7749	1971	-43,49831198	-22,81822593
ctb0574-GB-50	858	1971	-43,44435556	-23,0098021
ctb0574-GB-51	3962	1971	-43,53302169	-22,86211745
ctb0574-GB-52	2903	1971	-43,63678874	-22,8706542
ctb0574-GB-53	1753	1971	-43,62913539	-22,87864477
ctb0574-GB-54	5724	1971	-43,48835647	-22,97380532
ctb0574-GB-55	4897	1971	-43,24416056	-22,99910218
ctb0574-GB-56	40695	1971	-43,35639932	-22,97249188
ctb0574-GB-57	20958	1971	-43,55391699	-23,01995354
ctb0574-GB-58	5235	1971	-43,46020527	-22,9714391
ctb0574-GB-59	6659	1971	-43,52766016	-22,952518
ctb0574-GB-6	3808	1971	-43,51726544	-22,8430143
ctb0574-GB-60	2101	1971	-43,60135452	-22,95193858
ctb0574-GB-61	4875	1972	-43,2927116	-22,92127384
ctb0574-GB-7	3684	1971	-43,6040204	-22,86877137
ctb0574-GB-8	4242	1971	-43,52204987	-22,83309703
ctb0574-GB-9	3047	1971	-43,55853055	-22,93643646
ctb0577-Lontras-01	3646	2006	-49,48060078	-27,20428875
ctb0577-Lontras-02	3179	2006	-49,4908032	-27,20008435
ctb0577-Lontras-03	3801	2006	-49,47625251	-27,19368963
ctb0577-Lontras-04	1978	2006	-49,48169078	-27,19313485
ctb0577-Lontras-05	1809	2006	-49,47196232	-27,19443726
ctb0577-Lontras-06	2224	2006	-49,47648419	-27,18406996
ctb0577-Lontras-07	9727	2006	-49,47491942	-27,18705875
ctb0577-Lontras-08	6701	2006	-49,46210096	-27,15683362
ctb0577-Lontras-09	5040	2006	-49,47041886	-27,15587748
ctb0577-Lontras-10	4836	2006	-49,47632263	-27,15360385
ctb0577-Lontras-11	2401	2006	-49,47501626	-27,1650894
ctb0577-Lontras-12	3100	2006	-49,50405404	-27,18221851
ctb0577-Lontras-13	3704	2006	-49,51197639	-27,17772635
ctb0577-Lontras-14	3131	2006	-49,52247526	-27,18139384
ctb0579-ÁguasFrias-01	5584	2004	-52,85343611	-26,85567529
ctb0579-ÁguasFrias-02	3908	2004	-52,85407004	-26,85628976
ctb0579-ÁguasFrias-03	5701	2004	-52,85636117	-26,85793851
ctb0579-ÁguasFrias-04	5381	2004	-52,87185732	-26,85786051
ctb0579-ÁguasFrias-05	4116	2004	-52,873352	-26,85818369
ctb0579-ÁguasFrias-06	4786	2004	-52,87342327	-26,81055309
ctb0579-ÁguasFrias-07	3125	2004	-52,87622991	-26,81483932
ctb0579-ÁguasFrias-09	5216	2004	-52,88568855	-26,81743941
ctb0579-ÁguasFrias-13	3446	2004	-52,85173491	-26,81296867
ctb0579-ÁguasFrias-14	7121	2004	-52,85341131	-26,80966127
ctb0579-ÁguasFrias-15	5137	2004	-52,85257433	-26,81571964
ctb0579-ÁguasFrias-17	3444	2004	-52,88811294	-26,80833607
ctb0579-ÁguasFrias-18	6410	2004	-52,87747568	-26,79764648
ctb0579-ÁguasFrias-19	6036	2004	-52,89285013	-26,81859838
ctb0579-ÁguasFrias-20	3133	2004	-52,87028963	-26,84024468
ctb0579-ÁguasFrias-22	4477	2004	-52,88068034	-26,84249872
ctb0579-Águasfrias-12	6773	2004	-52,86316694	-26,83846131
ctb0582-P-03	2922	2000	-50,196599	-24,782992
ctb0583-P-01	1907	1999	-53,73694444	-18,22833333
ctb0583-P-02	1949	1999	-53,74083333	-18,23972222
ctb0583-P-03	1531	1999	-53,75111111	-18,23833333
ctb0583-TAl-01	2883	1999	-53,74833333	-18,23722222
ctb0583-TAl-02	1901	1999	-53,74361111	-18,23416667
ctb0583-TAl-03	1851	1999	-53,74027778	-18,23194444
ctb0583-TAl-04	1525	1999	-53,7375	-18,22944444
ctb0583-TAl-05	1749	1999	-53,73833333	-18,2225
ctb0583-TAl-06	1637	1999	-53,73444444	-18,2175
ctb0583-TAl-07	695	1999	-54,72305556	-18,22388889
ctb0583-TAl-08	955	1999	-53,72166667	-18,2225
ctb0583-TAl-09	1660	1999	-53,72	-18,22166667
ctb0583-TAl-10	3135	1999	-53,7325	-18,23694444
ctb0583-TAl-11	1749	1999	-53,73833333	-18,24027778
ctb0583-TAl-12	2668	1999	-53,73888889	-18,23694444
ctb0583-TAl-13	20682	1999	-53,73944444	-18,23888889
ctb0584-P-01-SOS	3681	2001	-54,91666667	-19,22888889
ctb0584-P-02-SOS	4369	2001	-54,52411111	-19,2025
ctb0584-P-03-SOS	5629	2001	-54,49902778	-19,21875
ctb0584-T-JSM-01	5280	1999	-54,48972222	-19,22138889
ctb0584-T-JSM-02	3576	1999	-54,50611111	-19,25222222
ctb0584-T-JSM-03	2064	1999	-54,5375	-19,1975
ctb0584-T-JSM-04	2005	1999	-54,5375	-19,1975
ctb0585-Perfil-1	5537	1982	-44,16666667	-19,45
ctb0585-Perfil-10	5633	1982	-44,16666667	-19,45
ctb0585-Perfil-11	7005	1983	-44,16666667	-19,45
ctb0585-Perfil-12	5102	1983	-44,16666667	-19,45
ctb0585-Perfil-13	8305	1982	-44,16666667	-19,45
ctb0585-Perfil-2	6747	1982	-44,16666667	-19,45
ctb0585-Perfil-21	5410	1982	-44,16666667	-19,45
ctb0585-Perfil-27	5537	1983	-44,16666667	-19,45
ctb0585-Perfil-30	2505	1982	-44,16666667	-19,45
ctb0585-Perfil-43	4858	1983	-44,16666667	-19,45
ctb0585-Perfil-7	4522	1983	-44,16666667	-19,45
ctb0585-Perfil-8	4696	1983	-44,16666667	-19,45
ctb0585-Perfil-9	11781	1993	-44,16666667	-19,45
ctb0586-Canoinhas-01	8937	2005	-50,48882185	-26,2396575
ctb0586-Canoinhas-02	8039	2005	-50,49632184	-26,2235463
ctb0586-Canoinhas-03	2818	2005	-50,49159961	-26,23104635
ctb0586-Canoinhas-04	7400	2005	-50,4977108	-26,2366019
ctb0586-Canoinhas-05	7413	2005	-50,48604393	-26,21021296
ctb0586-Canoinhas-06	7158	2005	-50,47854391	-26,21937968
ctb0586-Canoinhas-07	7511	2005	-50,47104382	-26,21354635
ctb0586-Canoinhas-08	5743	2005	-50,46993265	-26,20049075
ctb0586-Canoinhas-09	8279	2005	-50,47937717	-26,20104628
ctb0586-Canoinhas-10	8433	2005	-50,43882134	-26,21299091
ctb0586-Canoinhas-11	7965	2005	-50,44798811	-26,22076868
ctb0586-Canoinhas-12	7337	2005	-50,45632153	-26,22632423
ctb0586-Canoinhas-13	4647	2005	-50,44298811	-26,23104651
ctb0586-Canoinhas-14	3792	2005	-50,45937706	-26,21354639
ctb0586-Canoinhas-15	11704	2005	-50,50326636	-26,22660185
ctb0586-Canoinhas-16	9979	2005	-50,50048861	-26,2404908
ctb0588-P-01	2468	1999	-53,01166667	-19,49888889
ctb0588-P-02	3559	1999	-54,02527778	-19,50277778
ctb0588-P-03	2862	1999	-54,02666667	-19,50333333
ctb0588-TCAM-01	1876	1999	-54,01972222	-19,5
ctb0588-TCAM-03	2680	1999	-54,02666667	-19,50333333
ctb0588-TCAM-04	2361	1999	-54,03277778	-19,50694444
ctb0588-TCAM-05	2281	1999	-54,03527778	-19,50777778
ctb0588-TCAM-06	1856	1999	-54,03444444	-19,51166667
ctb0588-TCAM-07	2042	1999	-54,025	-19,50833333
ctb0588-TCAM-09	1407	1999	-54,01833333	-19,50027778
ctb0588-TCAM-10	4030	1999	-54,01527778	-19,50277778
ctb0588-TCAM-11	1672	1999	-54,01638889	-19,50777778
ctb0588-TCAM-12	1679	1999	-54,02277778	-19,51166667
ctb0588-TCAM-13	3815	1999	-54,02777778	-19,51583333
ctb0588-TCAM-15	1271	1999	-54,04166667	-19,51416667
ctb0588-TCAM-17	2088	1999	-54,04027778	-19,51
ctb0589-1-(04)	1916	1997	-37,31583333	-7,00277778
ctb0589-10-(22)	1834	1997	-37,3225	-6,99444444
ctb0589-11-(24)	1329	1998	-37,3275	-6,99694444
ctb0589-12-(13)	1393	1997	-37,34166667	-6,98694444
ctb0589-13-(14)	2193	1997	-37,31972222	-6,998
ctb0589-14-(12)	1651	1997	-37,33175	-6,98944444
ctb0589-15-(10)	1496	1997	-37,3325	-6,99219444
ctb0589-16-(06)	1483	1997	-37,31097222	-7,16702778
ctb0589-17-(16)	1683	1997	-37,31805556	-7,00055556
ctb0589-18-(08)	3349	1997	-37,31694444	-7,00166667
ctb0589-19-(21)	2798	1997	-37,31094444	-6,99872222
ctb0589-2-(03)	3163	1997	-37,32138889	-6,99638889
