id,carbono_estoque_g.m2,data_coleta_ano,coord_x,coord_y,espessura,FOREST,NONFOREST,PASTURE,AGRICULTURE,FORESTRY,NONVEGETATION,data_coleta_ano
ctb0617-Perfil-46,12262,1979,-50.15,-19.13333333,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-49,87648,1979,-47.78333333,-19.5,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-5,4321,1979,-47.9,-19.38333333,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-50,34469,1980,-50.35,-19.23333333,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1980
ctb0617-Perfil-51,2274,1979,-49.38333333,-19.65,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-52,1699,1979,-49.56666667,-19.48333333,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-53,1664,1979,-48.5,-19.96666667,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-54,3445,1979,-50.11666667,-19.13333333,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-55,8326,1979,-48.23333333,-18.81666667,15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-56,13563,1979,-48.51666667,-18.46666667,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-57,6057,1979,-48.11666667,-18.61666667,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-58,4992,1979,-48.18333333,-18.41666667,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-59,5372,1979,-49.75,-19.28333333,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1979
ctb0617-Perfil-60,4335,1979,-49.58333333,-19.4,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1979
ctb0617-Perfil-7,728,1979,-49.76666667,-18.93333333,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1979
ctb0617-Perfil-8,2603,1979,-49.65,-19.65,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1979
ctb0617-Perfil-9,3159,1979,-49.83333333,-19.83333333,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1979
ctb0618-Praia-Grande-1,3675,1995,-49.98371279,-29.15747681,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1995
ctb0618-Praia-Grande-2,3350,1995,-49.90182521,-29.18594465,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0618-Praia-Grande-3,4721,1995,-49.89178814,-29.17537512,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1995
ctb0618-Praia-Grande-5,2466,1995,-49.94314443,-29.16822743,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0618-Praia-Grande-6,2070,1995,-49.99883978,-29.1709838,18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1995
ctb0619-Guaraciaba-1,3205,1995,-53.52692468,-26.6266514,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0619-Guaraciaba-2,2285,1995,-53.55181991,-26.62284085,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0619-Guaraciaba-3,2832,1995,-53.52392995,-26.61830348,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0619-Guaraciaba-4,4115,1995,-53.52287699,-26.6128718,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0619-Guaraciaba-5,4042,1995,-53.54757587,-26.61074403,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0620-Á-de-Chapecó-2,6022,1995,-52.94409062,-27.01401147,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1995
ctb0620-Á-de-Chapecó-3,4124,1995,-52.9410782,-27.01521732,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0620-Á-de-Chapecó-5,3412,1995,-52.93258574,-27.01300558,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0620-Á-de-Chapecó-6,8046,1995,-52.93152031,-27.00137728,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0620-Á-de-chapecó-1,5122,1995,-52.94539691,-27.01438152,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0620-Á-de-chapecó-4,4698,1995,-52.93505659,-27.0172407,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0621-Ipira-2,5861,1995,-51.79852184,-27.34508818,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1995
ctb0621-Ipira-3,6453,1995,-51.78525067,-27.32825465,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0621-Ipira-4,4483,1995,-51.76454773,-27.35157958,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0621-Ipira-5,3078,1995,-51.80063199,-27.3700103,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0621-Ipira-6,4662,1995,-51.79554253,-27.37662953,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0621-Ipira-7,3036,1995,-51.79945698,-27.38520141,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0621-Ipira-8,4329,1995,-51.79367659,-27.38581217,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1995
ctb0622-Tunápolis-1,2480,1995,-53.61599769,-26.98652721,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1995
ctb0622-Tunápolis-2,11782,1995,-53.63813015,-27.00357369,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0622-Tunápolis-3,5616,1995,-53.64799826,-26.97204296,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0622-Tunápolis-4,5616,1995,-53.63863326,-26.97982499,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0622-Tunápolis-5,5904,1995,-53.63432626,-26.99984628,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0622-Tunápolis-6,8897,1995,-53.64146873,-26.98782028,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0623-Lacerdópolis-1,5979,1995,-51.66744667,-27.2159466,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0623-Lacerdópolis-2,3090,1995,-51.62704586,-27.21440888,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0623-Lacerdópolis-3,5740,1995,-51.59631172,-27.2208536,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1995
ctb0623-Lacerdópolis-4,4000,1995,-51.53489901,-27.2497565,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0623-Lacerdópolis-5,3404,1995,-51.57265099,-27.23471099,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0623-Lacerdópolis-6,6384,1995,-51.59059896,-27.23291212,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0623-Lacerdópolis-7,5130,1995,-51.5834898,-27.22147635,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0624-Salto-Veloso-1,8014,1995,-51.42971078,-26.90138592,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0624-Salto-Veloso-2,6735,1995,-51.43039336,-26.90612384,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0624-Salto-Veloso-3,5358,1995,-51.42522396,-26.93751371,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0624-Salto-Veloso-4,7590,1995,-51.44893729,-26.91731568,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1995
ctb0624-Salto-Veloso-5,5586,1995,-51.46642886,-26.91665406,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0624-Salto-Veloso-7,3948,1995,-51.47454629,-26.88287833,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1995
ctb0626-Pomerode-01,4211,1997,-49.12857224,-26.79096985,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0626-Pomerode-02,1968,1997,-49.14982222,-26.82648673,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1997
ctb0626-Pomerode-03,3387,1997,-49.14144689,-26.8150764,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1997
ctb0626-Pomerode-04,3423,1997,-49.14339524,-26.80057913,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1997
ctb0626-Pomerode-05,2362,1997,-49.13159339,-26.78943922,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0626-Pomerode-06,3208,1997,-49.12377885,-26.79616855,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0626-Pomerode-08,2544,1997,-49.13742048,-26.77330525,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0626-Pomerode-09,3777,1997,-49.12987669,-26.76360218,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1997
ctb0627-Pinheiro-Pr-02,5023,1995,-51.30492221,-27.01419746,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1995
ctb0627-Pinheiro-Pr-06,11232,1995,-51.31103374,-27.03720673,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1995
ctb0627-Pinheiro-Pr-07,3775,1995,-51.30317745,-27.04015812,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0627-Pinheiro-Pr-12,4104,1995,-51.26015039,-27.05130412,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0627-Pinheiro-Pr-18,3724,1995,-51.28512775,-27.05938134,27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0627-Pinheiro-Pr-27,2735,1995,-51.22433298,-27.04098301,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0628-Videira-01,6240,1997,-51.20886799,-26.92465096,24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0628-Videira-02,5322,1997,-51.19745613,-26.87839986,23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1997
ctb0628-Videira-03,2568,1997,-51.24033443,-26.92009108,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0628-Videira-04,5539,1997,-51.23343437,-26.93194824,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1997
ctb0628-Videira-05,3450,1997,-51.25358913,-26.93586801,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1997
ctb0629-Xanxerê-01,6196,1995,-52.42987662,-26.86025783,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0629-Xanxerê-02,7283,1995,-52.44244905,-26.83124071,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0629-Xanxerê-03,6414,1995,-52.4561849,-26.80376596,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0629-Xanxerê-04,5841,1995,-52.46301211,-26.79825224,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0629-Xanxerê-05,5780,1995,-52.4687373,-26.79641462,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0629-Xanxerê-06,5186,1995,-52.47058189,-26.8031026,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0629-Xanxerê-07,6073,1995,-52.42378423,-26.83298247,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1995
ctb0631-PC-1,3802,1975,-49.10044696,-25.65041558,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1975
ctb0631-PC-10,5415,1976,-49.30045596,-25.6204144,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-100,7959,1976,-52.00058257,-26.48042091,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-102,5350,1976,-52.17058762,-25.95041028,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-103,13589,1976,-51.47055339,-25.40040282,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1976
ctb0631-PC-106,4273,1973,-51.08053654,-25.57040742,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1973
ctb0631-PC-108,4940,1977,-50.00048446,-24.78039654,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1977
ctb0631-PC-111,9335,1978,-50.08048775,-24.70039481,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1978
ctb0631-PC-112,4859,1976,-50.92053212,-26.20041982,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-113,6440,1977,-50.88052183,-24.23038359,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1977
ctb0631-PC-114,3822,1977,-49.47045813,-24.12038613,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1977
ctb0631-PC-115,2261,1977,-49.83048067,-25.77041552,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1977
ctb0631-PC-116,3912,1977,-50.60051253,-25.03039913,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1977
ctb0631-PC-118,3657,1975,-49.22045112,-25.30040864,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-12,1735,1972,-52.58059429,-23.48036412,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1972
ctb0631-PC-122,2145,1977,-50.15049249,-25.10040195,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1977
ctb0631-PC-123,5453,1975,-48.25040673,-25.22040996,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-124,7370,1975,-48.80043303,-25.58041516,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-125,4140,1977,-49.78047243,-24.220387,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1977
ctb0631-PC-127,5227,1977,-49.75047119,-24.25038764,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1977
ctb0631-PC-129,8306,1977,-49.88047797,-24.50039179,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1977
ctb0631-PC-13,1646,1972,-52.62059363,-22.93035443,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1972
ctb0631-PC-134,4826,1975,-48.83043411,-25.50041356,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1975
ctb0631-PC-135,8961,1975,-49.07044485,-25.45041191,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-138,7056,1975,-48.2504069,-25.2704109,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-139,8919,1976,-50.00048415,-24.70039507,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-14,1579,1972,-52.63059695,-23.58036568,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1972
ctb0631-PC-140,5093,1978,-50.85052453,-25.20040139,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1978
ctb0631-PC-141,2511,1978,-50.98052771,-24.5703894,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1978
ctb0631-PC-142,5232,1978,-51.3205456,-25.17039914,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1978
ctb0631-PC-143,2664,1973,-51.85056945,-25.17039715,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1973
ctb0631-PC-15,1631,1978,-52.62059242,-22.65034963,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1978
ctb0631-PC-16,4963,1972,-49.25045219,-25.22040705,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1972
ctb0631-PC-17,5232,1978,-50.8805249,-24.97039705,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1978
ctb0631-PC-19,7673,1977,-50.88052623,-25.28040277,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1977
ctb0631-PC-2,3997,1976,-49.20045107,-25.53041301,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1976
ctb0631-PC-21,4472,1978,-52.53059457,-24.03037399,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1978
ctb0631-PC-22,5189,1977,-50.58051234,-25.20040234,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1977
ctb0631-PC-23,7411,1976,-50.05048652,-24.73039546,20,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-24,5855,1975,-48.35041095,-25.12040781,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-25,6396,1975,-49.250452,-25.17040612,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-26,1103,1978,-52.70059711,-22.92035396,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1978
ctb0631-PC-27,7946,1973,-51.47055339,-25.40040282,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1973
ctb0631-PC-28,6930,1976,-51.70056261,-25.15039735,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1976
ctb0631-PC-29,5913,1976,-51.42055059,-25.2804008,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-3,2035,1972,-50.27049853,-25.25040433,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1972
ctb0631-PC-33,6431,1976,-51.95057209,-24.77038948,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1976
ctb0631-PC-34,5340,1976,-52.18058291,-24.88039058,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1976
ctb0631-PC-37,6762,1976,-51.68055901,-24.55038651,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1976
ctb0631-PC-38,5175,1973,-51.57055631,-25.05039601,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1973
ctb0631-PC-39,4882,1973,-51.28054469,-25.37040298,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1973
ctb0631-PC-4,8237,1972,-49.38046048,-25.85041849,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1972
ctb0631-PC-40,5490,1973,-51.42054988,-25.12039785,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1973
ctb0631-PC-41,5560,1976,-52.33059704,-26.38041767,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-42,8303,1976,-52.00058167,-26.30041752,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1976
ctb0631-PC-43,6019,1976,-51.65056142,-25.38040177,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1976
ctb0631-PC-44,5573,1976,-52.05058161,-25.83040853,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1976
ctb0631-PC-45,3534,1972,-53.42063998,-25.20039127,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1972
ctb0631-PC-46,6438,1968,-50.92052136,-23.67037343,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1968
ctb0631-PC-47,6159,1976,-51.35055087,-26.030415,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-48,5299,1972,-52.33059203,-25.3803991,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1972
ctb0631-PC-49,6636,1973,-51.40055537,-26.50042368,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1973
ctb0631-PC-5,5019,1975,-48.53042044,-25.50041444,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1975
ctb0631-PC-50,5510,1976,-51.4005548,-26.38042141,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-51,6926,1976,-51.22053272,-23.17036359,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1976
ctb0631-PC-52,4910,1973,-51.40055001,-25.35040216,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1973
ctb0631-PC-53,5561,1976,-51.3205497,-26.07041587,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1976
ctb0631-PC-54,4914,1976,-51.3805536,-26.32042035,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-55,12722,1976,-51.88057662,-26.38041951,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1976
ctb0631-PC-56,4767,1977,-50.7305204,-25.50040738,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1977
ctb0631-PC-57,5888,1977,-50.75052173,-25.60040917,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1977
ctb0631-PC-58,6468,1977,-50.850522,-24.6003904,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1977
ctb0631-PC-59,4370,1977,-50.42050732,-25.73041277,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1977
ctb0631-PC-6,10704,1975,-49.22045149,-25.40041051,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1975
ctb0631-PC-60,6733,1977,-50.73051933,-25.25040274,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1977
ctb0631-PC-61,3465,1972,-50.02048571,-24.87039813,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1972
ctb0631-PC-62,5101,1972,-49.22045123,-25.3304092,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1972
ctb0631-PC-63,2621,1972,-49.67047097,-25.15040444,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1972
ctb0631-PC-66,2146,1974,-52.5205924,-23.65036733,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1974
ctb0631-PC-67,3932,1976,-51.2505403,-24.68039044,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1976
ctb0631-PC-69,3851,1975,-49.50046372,-25.27040721,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-7,3864,1976,-49.05044725,-26.33042867,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1976
ctb0631-PC-70,5663,1975,-48.32041025,-25.32041164,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-8,6472,1976,-49.54,-25.68,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1976
ctb0631-PC-85,3648,1976,-49.42046282,-25.98042083,20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1976
ctb0631-PC-87,8466,1974,-50.98053061,-25.25040185,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1974
ctb0631-PC-89,6540,1975,-49.05044351,-25.33040971,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1975
ctb0631-PC-9,7390,1977,-50.10048684,-24.23038618,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1977
ctb0631-PC-90,2531,1970,-53.37063842,-25.33039385,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1970
ctb0631-PC-91,8800,1976,-51.67055746,-24.30038205,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1976
ctb0631-PC-92,4611,1976,-51.4805497,-24.4703858,20,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1976
ctb0631-PC-93,5102,1972,-49.6504713,-25.47041047,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1972
ctb0631-PC-98,4993,1973,-51.60056098,-25.77040919,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1973
ctb0631-PC-99,11197,1972,-51.77057271,-26.60042411,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1972
ctb0631-Perfil-1,8526,1977,-49.92048476,-25.77041522,27,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1977
ctb0631-Perfil-10,2269,1968,-52.92060604,-22.75035021,28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1968
ctb0631-Perfil-11,3470,1967,-52.88060397,-22.68034917,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1967
ctb0631-Perfil-12,6819,1978,-50.08048933,-25.10040218,30,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1978
ctb0631-Perfil-13,9640,1978,-50.45050963,-25.9504168,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1978
ctb0631-Perfil-14,7227,1978,-49.77047074,-23.88038088,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1978
ctb0631-Perfil-15,7922,1978,-50.93052836,-25.25040203,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1978
ctb0631-Perfil-16,2568,1972,-53.02061728,-24.23037559,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1972
ctb0631-Perfil-17,7439,1977,-51.13052932,-23.32036653,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1977
ctb0631-Perfil-18,3087,1967,-51.70055537,-23.50036772,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1967
ctb0631-Perfil-19,4353,1978,-50.02047883,-23.0203648,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1978
ctb0631-Perfil-2,7321,1972,-49.12044881,-25.90042025,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1972
ctb0631-Perfil-20,4638,1978,-51.48054581,-23.55036938,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1978
ctb0631-Perfil-21,6656,1972,-53.05062292,-25.10039104,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1972
ctb0631-Perfil-22,4441,1972,-52.93061469,-24.52038111,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1972
ctb0631-Perfil-23,5117,1973,-54.00066739,-25.48039377,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1973
ctb0631-Perfil-24,2666,1975,-51.2505328,-22.8503579,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1975
ctb0631-Perfil-25,6314,1975,-51.18053146,-23.30036601,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1975
ctb0631-Perfil-26,7413,1978,-51.3705427,-23.9803774,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1978
ctb0631-Perfil-27,3219,1973,-52.77061601,-26.20041244,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1973
ctb0631-Perfil-28,6947,1974,-52.92061327,-24.32037759,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1974
ctb0631-Perfil-29,6349,1978,-52.28059274,-25.98041039,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1978
ctb0631-Perfil-3,5014,1977,-48.9804445,-26.4504312,30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1977
ctb0631-Perfil-30,8490,1978,-51.68055901,-24.55038651,30,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1978
ctb0631-Perfil-31,5900,1978,-52.42059632,-25.43039966,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1978
ctb0631-Perfil-32,6132,1972,-53.55064344,-24.75038263,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1972
