id,cos_estoque_gm2,data_coleta_ano,coord_x,coord_y
ctb0760-15-EXTRA,1359,1980,-38.51667,-12.16667
ctb0760-17-EXTRA,3892,1980,-38.68333,-12.58333
ctb0760-18-EXTRA,2961,1980,-38.93333,-12.76667
ctb0760-40-EXTRA,1708,1979,-39.58333,-15.23333
ctb0761-102,3155,1979,-50.38333,-14.26667
ctb0761-106,10454,1979,-50.1,-14.65
ctb0761-107,5626,1979,-50.05,-14.5
ctb0761-109,1860,1979,-49.9,-14.65
ctb0761-114,6378,1979,-49.08901,-14.98525
ctb0761-115,9856,1979,-48.9,-14.96667
ctb0761-117,10514,1979,-48.55,-14.38333
ctb0761-118,2886,1979,-48.21667,-14.41667
ctb0761-119,6515,1979,-53.75,-15.53333
ctb0761-122,2233,1979,-53.53333,-15.85
ctb0761-124,1347,1980,-53.06667,-15.3
ctb0761-129,2937,1979,-52.2,-15.41667
ctb0761-131,1499,1979,-51.98333,-15.78333
ctb0761-132,1748,1980,-51.95,-15.35
ctb0761-139,6618,1980,-51.11667,-15.9
ctb0761-140,2232,1978,-50.95,-15.06667
ctb0761-148,3917,1979,-50.25,-15.88333
ctb0761-150,10688,1979,-50.05,-15.65
ctb0761-164,5969,1979,-49.3879,-15.351
ctb0761-167,7779,1979,-49.3,-15.2
ctb0761-168,10896,1979,-49.26667,-15.15
ctb0761-174,3490,1979,-48.48333,-15.76667
ctb0761-177,7169,1979,-48.06667,-15.63333
ctb0761-23,3117,1979,-49.6,-12.6
ctb0761-25,4024,1979,-49.29205,-11.93231
ctb0761-31,3456,1979,-48.83333,-12.41667
ctb0761-34,4084,1979,-48.38333,-12.93333
ctb0761-37,2975,1979,-48.05,-12.36667
ctb0761-39,4782,1980,-52.81667,-13.38333
ctb0761-4,3823,1979,-51.76667,-12.55
ctb0761-45,4577,1979,-52.1,-13.3
ctb0761-52,2955,1979,-50.83333,-13.21667
ctb0761-53,7359,1979,-50.73333,-13.21667
ctb0761-56,4525,1979,-50.55,-13.06667
ctb0761-63,2793,1979,-50.15,-13.18333
ctb0761-67,3964,1979,-49.9,-13.58333
ctb0761-69,5118,1979,-49.45,-13.75
ctb0761-74,11000,1979,-49.08333,-13.95
ctb0761-76,2846,1979,-48.98333,-13.41667
ctb0761-77,6059,1979,-48.8,-13.6
ctb0761-83,3873,1979,-48.58333,-13.73333
ctb0761-86,9769,1979,-48.28333,-13.03333
ctb0761-87,5398,1979,-48.11667,-13.43333
ctb0761-90,3686,1979,-52.68333,-14.2
ctb0761-95,3104,1979,-52.18333,-14.96667
ctb0761-98,3464,1980,-51.36935,-14.1833
ctb0762-111,1875,1978,-56.95,-14.36667
ctb0762-115,7732,1978,-56.9,-14.41667
ctb0762-116,1956,1978,-56.05,-14.43333
ctb0762-127,1769,1979,-55.3,-14.36667
ctb0762-128,3778,1979,-54.03333,-14.4
ctb0762-129,2555,1978,-55.1,-14.56667
ctb0762-130,4674,1979,-54.96667,-14.8
ctb0762-136,5502,1977,-59.9,-15.01667
ctb0762-144,19862,1977,-58.9,-15.2
ctb0762-153,10083,1977,-58.86667,-15.31667
ctb0762-154,9324,1978,-58.76667,-15.31667
ctb0762-157,10256,1977,-58.83333,-15.38333
ctb0762-164,12130,1978,-58.58333,-15.5
ctb0762-168,5446,1979,-58.83333,-15.61667
ctb0762-169,7560,1978,-59.86667,-15.63333
ctb0762-174,3630,1977,-58.63333,-15.76667
ctb0762-175,5740,1978,-59.26667,-15.83333
ctb0762-188,8961,1978,-58.23333,-15.1
ctb0762-189,3187,1978,-58.06667,-15.13333
ctb0762-191,2016,1978,-57.01667,-15.18333
ctb0762-205,3786,1978,-57.55,-15.48333
ctb0762-216,5970,1977,-57.96667,-15.83333
ctb0762-218,19488,1977,-58.45,-15.86667
ctb0762-219,4995,1977,-58.26667,-15.88333
ctb0762-227,2924,1978,-56.7,-15.23333
ctb0762-234,9441,1966,-55.88333,-15.68333
ctb0762-239,14802,1978,-55.68333,-15.7
ctb0762-240,6127,1977,-55.63333,-15.8
ctb0762-241,2320,1977,-56.86667,-15.85
ctb0762-244,3891,1978,-55.96667,-15.95
ctb0762-245,4554,1978,-55.08333,-15.06667
ctb0762-249,3532,1978,-54.23333,-15.46667
ctb0762-253,4298,1978,-54.08333,-15.63333
ctb0762-255,2691,1978,-54.1,-15.71667
ctb0762-259,1806,1978,-54.51667,-15.8
ctb0762-31,7875,1979,-59.18333,-13.48333
ctb0762-37,7343,1978,-59.28333,-13.63333
ctb0762-44,7646,1978,-59.81667,-13.96667
ctb0762-47,6902,1978,-57.21667,-13.28333
ctb0762-50,6832,1978,-57.88333,-13.68333
ctb0762-54,2825,1978,-56.88333,-13.25
ctb0762-57,5744,1978,-56.05,-13.33333
ctb0762-67,5397,1977,-59.71667,-14.03333
ctb0762-69,6756,1979,-59.88333,-14.25
ctb0762-74,8658,1978,-59.63333,-14.61667
ctb0762-77,7394,1977,-59.45,-14.68333
ctb0762-78,5334,1977,-59.43333,-14.68333
ctb0762-80,3741,1977,-59.01667,-14.73333
ctb0762-81,4952,1978,-59.91667,-14.76667
ctb0762-87,4437,1977,-59.21667,-14.98333
ctb0762-9,3528,1977,-59.28333,-12.83333
ctb0762-93,4496,1978,-57.16667,-14.58333
ctb0763-102,7802,1977,-56.55,-17.33333
ctb0763-103,1298,1978,-55.93333,-17.38333
ctb0763-104,918,1978,-56.86667,-17.61667
ctb0763-109,2316,1979,-54.91667,-17.06667
ctb0763-126,1831,1978,-55.1,-17.98333
ctb0763-131,1788,1978,-57.2,-18.56667
ctb0763-132,2871,1978,-57.61667,-18.66667
ctb0763-137,1461,1978,-56.8,-18.66667
ctb0763-140,1088,1978,-56.46667,-18.81667
ctb0763-142,691,1978,-56.2,-18.85
ctb0763-147,3579,1979,-54.56667,-18.15
ctb0763-154,2639,1979,-54.76667,-18.31667
ctb0763-160,1341,1979,-54.35,-18.5
ctb0763-169,10427,1978,-57.6,-19.06667
ctb0763-171,6352,1978,-57.58333,-19.1
ctb0763-174,2336,1978,-57.28333,-19.26667
ctb0763-180,3698,1978,-57.08333,-19.06667
ctb0763-189,1236,1978,-56.98333,-19.5
ctb0763-195,1832,1980,-56.05,-19.68333
ctb0763-204,5230,1978,-56.43333,-19.98333
ctb0763-206,1201,1978,-55.43333,-19.08333
ctb0763-22,7682,1977,-57.56667,-16.15
ctb0763-224,458,1979,-54.33333,-19.91667
ctb0763-23,5052,1977,-58.05,-16.16667
ctb0763-29,11253,1977,-58.25,-16.31667
ctb0763-34,1567,1978,-58.06667,-16.53333
ctb0763-36,2770,1978,-57.08333,-16.56667
ctb0763-4,2734,1978,-58.63333,-16.08333
ctb0763-47,912,1978,-58.2,-16.9
ctb0763-5,9526,1978,-59.45,-16.08333
ctb0763-51,2332,1978,-55.8,-16.15
ctb0763-60,1675,1978,-55.71667,-16.55
ctb0763-64,2167,1978,-56.76667,-16.65
ctb0763-68,1219,1978,-55.98333,-16.81667
ctb0763-76,6552,1979,-54.11667,-16.43333
ctb0763-78,3436,1979,-54.53333,-16.46667
ctb0763-81,3838,1978,-55.28333,-16.5
ctb0763-84,2303,1978,-55.35,-16.73333
ctb0763-85,1061,1978,-55.23333,-16.81667
ctb0763-88,1485,1978,-55.21667,-16.81667
ctb0763-93,2679,1978,-57.3,-17.48333
ctb0763-97,2124,1978,-56.08333,-17.11667
ctb0764-44,1405,1980,-55.08333,-20.15
ctb0764-63,2716,1978,-54.26667,-20.43333
ctb0764-9,6306,1980,-57.21667,-20.13333
ctb0765-GWDSM-1,4473,1978,-42.68556,-22.54287
ctb0765-GWDSM-2,7167,1978,-42.55084,-22.3776
ctb0765-GWDSM-3,9176,1978,-42.52787,-22.25907
ctb0765-GWDSM-4,7494,1991,-42.37083,-22.87778
ctb0765-GWDSM-5,647,1998,-42.23963,-22.9392
ctb0765-GWDSM-6,4102,1978,-41.98472,-22.56806
ctb0766-05-EXTRA,3768,1980,-46.18333,-15.73333
ctb0766-09-EXTRA,2008,1980,-44.71667,-15.9
ctb0766-101-EXTRA,897,1981,-47.05,-12.73333
ctb0766-102-EXTRA,4966,1981,-47.23333,-13.7
ctb0766-117,3290,1981,-44.66667,-15.26667
ctb0766-13,2958,1981,-46.43333,-15.61667
ctb0766-14,7560,1981,-46.8,-12.85
ctb0766-16,3178,1979,-43.83333,-12.23333
ctb0766-17,3363,1981,-44.1,-13.06667
ctb0766-22,4688,1980,-43.68333,-15.91667
ctb0766-26,3000,1979,-43.95,-12.63333
ctb0766-27,2096,1978,-43.1,-14.26667
ctb0766-28,5540,1981,-46.53333,-12.7
ctb0766-29,3782,1981,-46.9,-13.76667
ctb0766-30,3171,1981,-47.55,-12.65
ctb0766-31,1808,1978,-42.08333,-13.7
ctb0766-37,1699,1980,-45.20205,-12.49031
ctb0766-39,3262,1980,-47.28333,-15.48333
ctb0766-40,3674,1981,-46.56667,-12.15
ctb0766-42,2911,1980,-46.43333,-15.65
ctb0766-43,4594,1979,-43.93333,-12.15
ctb0766-45,4422,1979,-43.75,-12.03333
ctb0766-46,5512,1981,-44.16667,-13.48333
ctb0766-47,8520,1979,-43.8,-12
ctb0766-49,4710,1980,-46.25,-16
ctb0766-50,5502,1979,-42.21667,-15.83333
ctb0766-51,6222,1979,-43.48333,-15.68333
ctb0766-53,5183,1978,-42.48333,-14.05
ctb0766-55,1306,1981,-46.86667,-12.96667
ctb0766-56,1435,1981,-46.71667,-12.26667
ctb0766-59,1053,1980,-45.88333,-15.95
ctb0766-65,3739,1980,-46.23333,-15.93333
ctb0766-69,6029,1981,-47.68333,-13.4
ctb0766-70,3049,1980,-46.26667,-15.83333
ctb0766-8,1471,1980,-46.03333,-13.25
ctb0767-17,1124,1974,-41.8,-10.3
ctb0767-18,4640,1974,-39.06667,-10.33333
ctb0767-22,3965,1976,-40.86667,-8.716667
ctb0767-24,2444,1974,-40.3,-11.96667
ctb0767-25,1937,1977,-41.28333,-8.366667
ctb0767-27,1910,1977,-41.51667,-9.833333
ctb0767-30,9381,1978,-41.21667,-11.98333
ctb0767-31,4128,1978,-41.21667,-11.81667
ctb0767-44,1944,1977,-41.23333,-8.25
ctb0767-45,1873,1976,-41.13333,-8.166667
ctb0767-48,3425,1978,-35.73333,-8.483333
ctb0767-49,1467,1977,-41.51667,-9.916667
ctb0767-5,6516,1974,-40.43333,-11.78333
ctb0767-50,886,1977,-41.35,-9.266667
ctb0767-51,1447,1977,-39.11667,-8.183333
ctb0767-54,2085,1974,-39.26667,-11.58333
ctb0767-62,1747,1977,-41.8,-9.833333
ctb0767-63,1015,1977,-40.58333,-9.65
ctb0767-7,3457,1974,-40.21667,-10.51667
ctb0767-79,1348,1976,-39.5,-10.33333
ctb0767-8,2984,1973,-40,-11.38333
ctb0767-80,1499,1974,-39.5,-10.61667
ctb0767-89,5909,1974,-39.1,-10.23333
ctb0767-9,3128,1981,-38.73333,-8.266667
ctb0768-105,3884,1980,-51.86667,-17.65
ctb0768-110,7642,1980,-51.76667,-17.85
ctb0768-12,2431,1980,-52.2,-16.01667
ctb0768-121,11003,1980,-50.41667,-17.56667
ctb0768-138,5981,1981,-48.21667,-17.45
ctb0768-140,6312,1980,-48.53333,-17.53333
ctb0768-141,4610,1980,-49.41667,-17.41667
ctb0768-144,4157,1981,-48.3,-17.7
ctb0768-145,4720,1980,-48.81667,-17.71667
ctb0768-146,4297,1981,-48.1,-17.73333
ctb0768-148,5778,1979,-53.13333,-18.2
ctb0768-149,1564,1980,-53.6,-18.31667
ctb0768-150,2699,1980,-53.83333,-18.33333
ctb0768-155,1863,1981,-52.38333,-18.21667
ctb0768-164,8649,1980,-50.91667,-18.08333
ctb0768-17,5479,1980,-51.95,-16.36667
ctb0768-172,8339,1973,-49.51667,-18.6
ctb0768-178,6405,1973,-49.78333,-18.71667
ctb0768-18,7454,1980,-51.63333,-16.36667
ctb0768-185,904,1973,-49.76667,-18.93333
ctb0768-191,7615,1980,-49.21667,-18.33333
ctb0768-193,5912,1979,-48.56667,-18.38333
ctb0768-196,5709,1973,-48.61667,-18.41667
ctb0768-202,6540,1978,-48.88333,-18.45
ctb0768-204,3035,1978,-48.21667,-18.45
ctb0768-219,3727,1978,-48.23333,-18.78333
ctb0768-22,4588,1980,-51.7,-16.55
ctb0768-220,8403,1973,-48.23333,-18.81667
ctb0768-23,2831,1975,-51.06667,-16.55
ctb0768-242,3841,1979,-50.15,-19.13333
ctb0768-243,34114,1979,-50.35,-19.23333
ctb0768-244,3917,1981,-49.98333,-19.25
ctb0768-246,2709,1966,-49.61667,-19.3
ctb0768-248,1596,1979,-49.86667,-19.35
ctb0768-250,4204,1979,-49.58333,-19.4
ctb0768-259,2184,1973,-49.75,-19.8
ctb0768-26,1473,1981,-51.38333,-16.7
ctb0768-261,3969,1981,-50.36667,-19.86667
ctb0768-263,7858,1981,-49.56667,-19.98333
ctb0768-266,2247,1979,-48.15,-19.16667
ctb0768-269,5020,1979,-48.11667,-19.33333
ctb0768-3,13256,1980,-52.35,-16.35
ctb0768-30,3935,1975,-51.06667,-16.86667
ctb0768-31,5824,1975,-50.08333,-16.06667
ctb0768-34,4727,1975,-49.71667,-16.1
ctb0768-38,10931,1975,-49.61667,-16.15
ctb0768-40,3561,1981,-50.93333,-16.23333
ctb0768-43,5994,1981,-50.65,-16.51667
ctb0768-54,5466,1980,-48.63333,-16.11667
ctb0768-56,9236,1980,-49.08333,-16.2
ctb0768-57,11296,1980,-49.3,-16.21667
ctb0768-58,7956,1980,-49.13333,-16.26667
ctb0768-60,9468,1980,-48.85,-16.31667
ctb0768-65,4778,1975,-48.98333,-16.41667
ctb0768-7,3857,1980,-52.85,-16.6
ctb0768-75,19747,1975,-49.28333,-16.61667
ctb0768-8,5264,1980,-52.58333,-16.61667
ctb0768-81,3341,1975,-49.18333,-16.7
ctb0768-89,6273,1980,-52.73333,-17.28333
ctb0768-92,1332,1980,-53.05,-17.4
ctb0768-97,3747,1980,-51.9,-17.13333
ctb0768-99,5921,1981,-51.25,-17.26667
ctb0769-1,2852,1980,-46.58333,-20.03333
ctb0769-10-EXTRA,2830,1980,-43.95,-20.91667
ctb0769-11,4172,1980,-45.9,-20.43333
ctb0769-11-EXTRA,2656,1980,-43.95,-20.26667
ctb0769-12,8510,1980,-45.8,-20.4
ctb0769-12-EXTRA,3481,1980,-44.55,-20.85
ctb0769-13-EXTRA,4333,1980,-43.9,-20.96667
ctb0769-14,5344,1978,-46.2,-20.98333
ctb0769-14-EXTRA,2222,1980,-42.75,-20.01667
ctb0769-15,7306,1980,-43.96667,-20.13333
ctb0769-15-EXTRA,3697,1980,-42.31667,-20.1
ctb0769-16,5361,1980,-44.36667,-20.16667
ctb0769-17,3003,1980,-44.46667,-20.38333
ctb0769-17-EXTRA,2289,1979,-42.05,-20.38333
ctb0769-18,1248,1980,-43.51667,-20.43333
ctb0769-18-EXTRA,2948,1980,-42.18333,-20.65
ctb0769-19,6159,1980,-42.81667,-20.23333
ctb0769-19-EXTRA,1863,1980,-43.43333,-20.88333
ctb0769-2,7832,1980,-46.56667,-20.23333
ctb0769-2-EXTRA,5171,1980,-46.88333,-20.13333
ctb0769-20-EXTRA,2381,1980,-42.96667,-20.86667
ctb0769-21,8172,1980,-42.4,-20.45
ctb0769-22,4821,1980,-42.61667,-20.66667
ctb0769-22-EXTRA,4087,1979,-41.58333,-20.01667
ctb0769-23,8433,1980,-43.13333,-20.76667
ctb0769-23-EXTRA,2843,1979,-41.93333,-20.53333
ctb0769-24,4125,1979,-41.66667,-20.08333
ctb0769-24-EXTRA,2475,1979,-41.33333,-20.5
ctb0769-25,8192,1968,-40.98333,-20.06667
ctb0769-25-EXTRA,4857,1979,-40.93333,-20.53333
ctb0769-26,5169,1969,-41.95,-20.25
ctb0769-26-EXTRA,2435,1979,-41.95,-20.83333
ctb0769-27,4634,1979,-41.55,-20.31667
ctb0769-28-EXTRA,2646,1981,-47.13333,-21.28333
ctb0769-29,4083,1978,-41.26667,-20.46667
ctb0769-3,2369,1981,-47.43333,-20.4
ctb0769-3-EXTRA,2570,1981,-47.6,-20.31667
ctb0769-30-EXTRA,2218,1981,-47.95,-21.6
ctb0769-31-EXTRA,4862,1981,-47.28333,-21.81667
ctb0769-32,4785,1970,-40.71667,-20.6
ctb0769-32-EXTRA,3767,1981,-46.96667,-21.86667
ctb0769-33,2659,1979,-40.98333,-20.65
ctb0769-33-EXTRA,1352,1981,-47.83333,-21.93333
ctb0769-34,8237,1971,-40.83333,-20.78333
ctb0769-34-EXTRA,4039,1980,-45.68333,-21.05
ctb0769-35,3787,1966,-41.15,-20.75
ctb0769-35-EXTRA,4870,1980,-46.33333,-21.61667
ctb0769-36,5561,1970,-41.68333,-20.93333
ctb0769-36-EXTRA,3459,1980,-45.48333,-21.63333
ctb0769-37,5356,1968,-40.18333,-20.13333
ctb0769-37-EXTRA,2729,1980,-46.48333,-21.8
ctb0769-38-EXTRA,3498,1981,-45.96667,-21.85
ctb0769-39-EXTRA,4998,1980,-46.35,-21.86667
ctb0769-4,5105,1981,-47.96667,-20.85
ctb0769-4-EXTRA,2160,1981,-47,-20.35
ctb0769-40,5212,1970,-40.4,-20.33333
ctb0769-40-EXTRA,4803,1980,-45.28333,-21.88333
ctb0769-41,4672,1966,-40.5,-20.4
ctb0769-41-EXTRA,4036,1980,-43.9,-21.31667
ctb0769-43,5371,1980,-46.51667,-21.9
ctb0769-43-EXTRA,4452,1980,-43.7,-21.73333
ctb0769-44,5323,1960,-45.03333,-21.05
ctb0769-45-EXTRA,2425,1980,-42.2579,-21.28288
ctb0769-46-EXTRA,2133,1980,-42.43333,-21.51667
ctb0769-47,3575,1980,-46.31667,-21.6
ctb0769-47-EXTRA,4414,1980,-42.93333,-21.81667
ctb0769-48,4249,1980,-44.33333,-21.6
ctb0769-48-EXTRA,3538,1980,-43.18333,-21.91667
ctb0769-49,3362,1980,-44.13333,-21.6
ctb0769-49-EXTRA,7325,1979,-41.85,-21.13333
ctb0769-5,2157,1981,-47.66667,-20.35
ctb0769-5-EXTRA,3195,1980,-46.21667,-20.15
ctb0769-50,2279,1980,-43.78333,-21.11667
ctb0769-50-EXTRA,3651,1979,-41.76667,-21.51667
ctb0769-51,2753,1980,-43.21667,-21.13333
ctb0769-51-EXTRA,7380,1979,-41.1,-21.95
ctb0769-52,5022,1978,-42.11667,-21.15
ctb0769-52-EXTRA,4760,1981,-47.56667,-22.66667
ctb0769-53,4924,1978,-42.2,-21.41667
ctb0769-53-EXTRA,4744,1981,-46.46667,-22.13333
ctb0769-54,5158,1978,-42.13333,-21.61667
ctb0769-54-EXTRA,13706,1981,-45.86667,-22.2
ctb0769-55,6070,1980,-42.35,-21.88333
ctb0769-55-EXTRA,3020,1981,-45.71667,-22.3
ctb0769-56,5857,1978,-42.35,-21.98333
ctb0769-57-EXTRA,9785,1980,-45.11667,-22.41667
ctb0769-58,2284,1972,-40.9,-21.05
ctb0769-59,3510,1970,-41.61667,-21.11667
ctb0769-59-EXTRA,3070,1981,-45.4,-22.95
ctb0769-6,4324,1981,-46.76667,-20.91667
ctb0769-6-EXTRA,3866,1980,-45.55,-20.1
ctb0769-60-EXTRA,1905,1981,-45.85,-22.98333
ctb0769-61,3737,1978,-41.81667,-21.21667
ctb0769-62,2979,1979,-41.38333,-21.26667
ctb0769-63-EXTRA,11180,1978,-44.66667,-22.38333
ctb0769-64,5225,1978,-41.28333,-21.75
ctb0769-64-EXTRA,3058,1981,-44,-22.53333
ctb0769-65,3469,1979,-41.28333,-21.81667
ctb0769-66,1939,1978,-41.45,-21.83333
ctb0769-66-EXTRA,4056,1981,-43.83333,-22.66667
ctb0769-67,31022,1979,-41.41667,-21.93333
ctb0769-68,4161,1978,-47.35,-22.51667
ctb0769-68-EXTRA,2055,1980,-43.01667,-22.01667
ctb0769-7,5258,1980,-46.4,-20.08333
ctb0769-7-EXTRA,4437,1980,-45.8,-20.35
ctb0769-70,1377,1978,-47.43333,-22.65
ctb0769-70-EXTRA,1526,1981,-43.15,-22.13333
ctb0769-71,2804,1978,-47.28333,-22.8
ctb0769-71-EXTRA,2270,1981,-43.35,-22.31667
ctb0769-73,6947,1981,-46.48333,-22.15
ctb0769-73-EXTRA,5368,1981,-42.56667,-22.85
ctb0769-74,6583,1981,-45.78333,-22.25
ctb0769-75,4393,1981,-45.05,-22.61667
ctb0769-75-EXTRA,2980,1980,-41.75,-22.16667
ctb0769-76,4249,1981,-45.56667,-22.96667
ctb0769-76-EXTRA,3969,1981,-47.95,-23.08333
ctb0769-77-EXTRA,3060,1981,-47.81667,-23.51667
ctb0769-78,5683,1981,-43.96667,-22.25
ctb0769-78-EXTRA,4838,1981,-45.68333,-23.28333
ctb0769-79,9112,1981,-44.61667,-22.71667
ctb0769-79-EXTRA,5233,1981,-45.11667,-23.36667
ctb0769-8,3355,1980,-45.51667,-20.26667
ctb0769-8-EXTRA,7571,1980,-43.96667,-20.11667
ctb0769-80,2888,1978,-43.7,-22.75
ctb0769-80-EXTRA,4875,1981,-45.31667,-22.85
ctb0769-81,4386,1971,-43.53333,-22.83333
ctb0769-82,9637,1978,-42.51667,-22.25
ctb0769-82-EXTRA,5304,1978,-44.833,-23.16677
ctb0769-83,7302,1978,-42.56667,-22.38333
ctb0769-84,4259,1978,-42.68333,-22.55
ctb0769-85,1349,1981,-42.86667,-22.73333
ctb0769-86,27772,1978,-42.03333,-22.71667
ctb0769-87,1961,1978,-42.08333,-22.83333
ctb0769-88,2545,1978,-42.26667,-22.83333
ctb0769-89,2961,1978,-42.06667,-22.85
ctb0769-9,4439,1980,-46.48333,-20.33333
ctb0769-9-EXTRA,3353,1980,-44.71667,-20.23333
ctb0769-90,5965,1979,-41.11667,-22.06667
ctb0769-91,4076,1978,-41.98333,-22.56667
ctb0769-EXTRA-29,4580,1981,-46.86667,-21.31667
ctb0769-EXTRA-44,3132,1980,-42.88333,-21.2
ctb0769-EXTRA-58,3763,1981,-46.2,-22.91667
ctb0769-EXTRA-69,2613,1980,-42.45,-22
ctb0770-1,5047,1981,-56.11341,-28.92732
ctb0770-10,4178,1977,-53.08536,-28.71779
ctb0770-104,885,1977,-53.37197,-33.55901
ctb0770-11,4622,1977,-52.44691,-28.8512
ctb0770-12,3887,1977,-52.33421,-28.23367
ctb0770-14,4134,1977,-52.05275,-28.26579
ctb0770-15,6122,1977,-51.83146,-28.35423
ctb0770-16,2956,1980,-51.67079,-28.22184
ctb0770-17,2223,1977,-51.50961,-28.10701
ctb0770-18,6152,1982,-51.3641,-28.32151
ctb0770-19,8789,1977,-50.87852,-28.51969
ctb0770-20,6118,1980,-50.55843,-28.03272
ctb0770-21,4221,1977,-50.43558,-28.64879
ctb0770-24,5614,1981,-49.75156,-28.18757
ctb0770-26,5801,1977,-56.29554,-29.126
ctb0770-27,5290,1977,-54.31081,-29.93833
ctb0770-28,3825,1980,-54.1294,-29.63756
ctb0770-30,6900,1977,-53.79826,-29.29171
ctb0770-32,3990,1977,-52.7667,-29.6667
ctb0770-35,3902,1977,-52.19313,-29.78688
ctb0770-36,2049,1981,-51.75362,-29.26128
ctb0770-39,6855,1980,-51.31067,-29.22446
ctb0770-40,2348,1977,-51.26313,-29.1994
ctb0770-43,18250,1977,-50.6,-29.45
ctb0770-44,8911,1981,-50.27097,-29.85416
ctb0770-46,3710,1977,-50.05412,-29.57613
ctb0770-50,1956,1981,-57.44313,-30.1863
ctb0770-53,2553,1977,-55.0833,-30.5333
ctb0770-54,10129,1980,-54.93333,-30.85
ctb0770-56,6915,1977,-54.4897,-30.26018
ctb0770-61,3646,1977,-53.54085,-30.21373
ctb0770-62,3727,1977,-53.50137,-30.83242
ctb0770-65,3850,1977,-53.0833,-30.0833
ctb0770-68,3708,1977,-51.85,-30.2
ctb0770-7,4700,1977,-53.89624,-28.3293
ctb0770-71,2990,1977,-51.6833,-30.1167
ctb0770-72,3222,1981,-51.51667,-30.03333
ctb0770-74,3444,1977,-54.15,-31.1833
ctb0770-75,8974,1980,-54.16202,-31.79314
ctb0770-76,4117,1977,-54.15189,-31.66612
ctb0770-77,5941,1980,-54.13728,-31.48609
ctb0770-85,11638,1977,-52.70893,-31.37835
ctb0770-92,1845,1968,-53.1098,-32.93156
ctb0770-98,67540,1967,-52.58333,-32.13333
ctb0770-E1,5092,1977,-56.1333,-28.7833
ctb0770-E10,5090,1977,-51.7333,-28.3833
ctb0770-E101,3467,1977,-53.95,-30.8
ctb0770-E105,4050,1977,-53.3,-30.3333
ctb0770-E109,614,1977,-52.3667,-30.2833
ctb0770-E111,4189,1977,-50.5333,-30.0667
ctb0770-E113,4306,1977,-50.48352,-30.23033
ctb0770-E114,2754,1977,-50.40328,-30.14911
ctb0770-E115,3487,1977,-50.3667,-30.0333
ctb0770-E116,5386,1977,-54.6167,-31.0753
ctb0770-E117,4331,1981,-54.4387,-31.47806
ctb0770-E118,4374,1977,-54.3333,-31.1833
ctb0770-E119,5380,1977,-54.2,-31.0833
ctb0770-E12,2997,1977,-51.2833,-28.8
ctb0770-E120,2407,1977,-54.0667,-31.2833
ctb0770-E121,5779,1977,-53.9667,-31.5
ctb0770-E122,5470,1977,-53.80571,-31.1432
ctb0770-E124,4391,1977,-53.1667,-31.7833
ctb0770-E125,1650,1977,-53.1667,-31.0833
ctb0770-E126,3253,1977,-52.9667,-31.3167
ctb0770-E128,3016,1977,-52.8333,-31.1667
ctb0770-E129,2534,1977,-52.6667,-31.1833
ctb0770-E13,3023,1977,-51.1333,-28.8833
ctb0770-E130,4290,1977,-52.5667,-31.15
ctb0770-E131,593,1977,-52.5333,-31.5833
ctb0770-E134,7047,1977,-52.35,-31.3333
ctb0770-E136,2589,1977,-52.2579,-31.68973
ctb0770-E137,2959,1977,-52.1667,-31.0667
ctb0770-E138,3516,1977,-52.5667,-32.1333
ctb0770-E139,3458,1977,-52.9,-32.0167
ctb0770-E14,6169,1977,-51,-28.1333
ctb0770-E140,2329,1977,-52.66579,-32.86485
ctb0770-E15,3052,1977,-50.95,-28.3
ctb0770-E16,4665,1977,-50.83605,-28.79669
ctb0770-E17,3174,1977,-50.44725,-28.81276
ctb0770-E18,4320,1977,-50.07113,-28.48665
ctb0770-E19,4471,1977,-49.9143,-28.28912
ctb0770-E2,4614,1977,-55.74497,-28.61582
ctb0770-E20,4590,1977,-49.7309,-28.82819
ctb0770-E22,4576,1977,-49.5833,-28
ctb0770-E23,16188,1977,-49.5667,-28.3667
ctb0770-E24,8190,1977,-49.55481,-28.38723
ctb0770-E27,3533,1977,-49.47437,-28.37765
ctb0770-E3,2856,1977,-54.8833,-28.8
ctb0770-E30,3254,1977,-49.3,-28.7
ctb0770-E31,2722,1977,-49.3,-28.3333
ctb0770-E33,539,1977,-49.15,-28.25
ctb0770-E35,49049,1977,-48.9833,-28.4333
ctb0770-E36,1973,1977,-56.7333,-29.5167
ctb0770-E37,1332,1977,-56.6333,-29.4833
ctb0770-E38,1500,1977,-56.5,-29.6833
ctb0770-E4,3503,1977,-54.81807,-28.9833
ctb0770-E41,4056,1977,-56.05,-29.2833
ctb0770-E44,4334,1977,-55.1667,-29.05
ctb0770-E45,6537,1981,-55.08333,-29.2
ctb0770-E46,5168,1977,-54.7833,-29.2833
ctb0770-E47,1516,1977,-54.75,-29.7167
ctb0770-E5,4306,1977,-54.0667,-28.3833
ctb0770-E58,4074,1977,-53.0667,-29.3167
ctb0770-E61,2444,1977,-53,-29.8833
ctb0770-E62,6028,1977,-52.8833,-29.3
ctb0770-E64,1918,1977,-52.65,-29.4833
ctb0770-E68,4093,1977,-52.21926,-29.1249
ctb0770-E70,1889,1977,-51.9833,-29.55
ctb0770-E71,6327,1977,-51.95,-29.76667
ctb0770-E72,1915,1977,-51.9167,-29.55
ctb0770-E73,3072,1977,-51.8167,-29.8833
