"id","carbono_estoque_kgm2","data_coleta_ano","coord_x","coord_y"
"ctb0642-Perfil-25",4.62,1977,-45.3333,-17.5667
"ctb0642-Perfil-26",0,1978,-44.4167,-14.6
"ctb0642-Perfil-28",4.42,1976,-43.3833,-15.7833
"ctb0642-Perfil-29",4.15,1978,-43.7,-15.3167
"ctb0642-Perfil-3",0,1977,-42.8667,-14.85
"ctb0642-Perfil-30",2.24,1978,-44.1833,-15.1667
"ctb0642-Perfil-31",3.59,1977,-42.85,-14.85
"ctb0642-Perfil-32",0,1978,-44.1333,-15.0833
"ctb0642-Perfil-33",4.04,1977,-42.2667,-16.2
"ctb0642-Perfil-34",5.3,1976,-41.7667,-16.15
"ctb0642-Perfil-35",3.57,1977,-42.1833,-16.3667
"ctb0642-Perfil-36",2.43,1977,-42,-16.35
"ctb0642-Perfil-37",4.78,1977,-44.4167,-16.4167
"ctb0642-Perfil-38",4.26,1977,-44.4167,-14.2167
"ctb0642-Perfil-39",3.58,1977,-44.2167,-14.5167
"ctb0642-Perfil-4",1.72,1977,-43.1667,-14.8
"ctb0642-Perfil-40",5.2,1978,-44.4,-15.25
"ctb0642-Perfil-41",4.5,1977,-42.85,-15.4833
"ctb0642-Perfil-42",3.45,1977,-42.2833,-16.3
"ctb0642-Perfil-43",2.75,1977,-41.6,-16.1
"ctb0642-Perfil-44",1.58,1978,-44.3167,-15.45
"ctb0642-Perfil-45",2.48,1978,-44.2167,-14.2167
"ctb0642-Perfil-46",3.12,1977,-44.0833,-14.7667
"ctb0642-Perfil-47",4.21,1976,-43.2333,-15.75
"ctb0642-Perfil-48",4.9,1977,-43.75,-16.7
"ctb0642-Perfil-49",4.11,1978,-43.6833,-16.65
"ctb0642-Perfil-5",4.84,1977,-43.3833,-16.4833
"ctb0642-Perfil-51",8.74,1978,-43.8667,-16.6667
"ctb0642-Perfil-52",5.72,1977,-44.45,-14.25
"ctb0642-Perfil-53",6.28,1978,-44.45,-14.3167
"ctb0642-Perfil-54",6.92,1977,-44.3,-14.25
"ctb0642-Perfil-55",1.86,1977,-44.1667,-17.0167
"ctb0642-Perfil-56",3,1977,-44.2333,-16.7333
"ctb0642-Perfil-57",1.59,1978,-44.75,-17.6667
"ctb0642-Perfil-58",3.56,1978,-45.0333,-15.55
"ctb0642-Perfil-59",5.73,1978,-43.55,-16.8167
"ctb0642-Perfil-6",1.47,1977,-43.0167,-15.3333
"ctb0642-Perfil-60",6.1,1978,-44.7667,-16
"ctb0642-Perfil-61",5.04,1978,-43.3667,-15.5833
"ctb0642-Perfil-62",5.2,1978,-42.95,-15.8833
"ctb0642-Perfil-63",3.72,1978,-44.0333,-14.85
"ctb0642-Perfil-64",7.71,1977,-44.2333,-17.0167
"ctb0642-Perfil-65",3.63,1976,-43.55,-14.7167
"ctb0642-Perfil-66",2.68,1977,-42.85,-14.7833
"ctb0642-Perfil-68",11.72,1974,-43.6833,-14.7167
"ctb0642-Perfil-69",7.74,1977,-44.8333,-17.2167
"ctb0642-Perfil-7",1.57,1978,-44.3,-15.1833
"ctb0642-Perfil-70",4.05,1977,-44.95,-17.35
"ctb0642-Perfil-71",2.32,1978,-44.9333,-17.3667
"ctb0642-Perfil-72",2.27,1977,-44.7833,-17.2167
"ctb0642-Perfil-73",2.61,1976,-42.7667,-15.5
"ctb0642-Perfil-75",1.06,1978,-44.9667,-17.2167
"ctb0642-Perfil-76",4.5,1977,-42.7167,-15.0167
"ctb0642-Perfil-77",1.6,1977,-43.1667,-16.5833
"ctb0642-Perfil-79",5.37,1977,-44.3,-17.65
"ctb0642-Perfil-8",1.9,1977,-44.8333,-17.25
"ctb0642-Perfil-80",3.67,1977,-44.6,-17.4667
"ctb0642-Perfil-81",2.59,1977,-45.0667,-17.3833
"ctb0642-Perfil-82",1.81,1978,-44.4833,-14.4167
"ctb0642-Perfil-83",1.93,1977,-44.95,-15.7667
"ctb0642-Perfil-84",2.89,1976,-43.9167,-14.85
"ctb0642-Perfil-86",0,1977,-43.9833,-14.2333
"ctb0642-Perfil-9",1.43,1977,-42.8833,-14.8333
"ctb0643-Perfil-01",2.99,1999,-51.869375,-30.905739
"ctb0643-Perfil-02",3.72,1999,-52.273971,-31.581913
"ctb0643-Perfil-03",6.11,1999,-52.54107,-31.567208
"ctb0643-Perfil-04",4.91,1999,-53.363254,-31.577691
"ctb0643-Perfil-05",7.5,1999,-54.156946,-31.761462
"ctb0643-Perfil-06",3.86,1999,-54.136373,-31.484272
"ctb0643-Perfil-07",5.35,1999,-54.053773,-31.297044
"ctb0643-Perfil-08",3.83,1999,-54.140504,-31.455006
"ctb0643-Perfil-09",5.94,1999,-53.632093,-30.924646
"ctb0643-Perfil-10",2.31,1999,-53.793452,-29.743014
"ctb0643-Perfil-11",3.68,1999,-53.684648,-30.020767
"ctb0643-Perfil-12",3.2,1999,-53.643087,-28.969916
"ctb0643-Perfil-13",6.03,1999,-53.085863,-28.639319
"ctb0643-Perfil-14",9.86,1999,-51.091542,-28.370888
"ctb0643-Perfil-15",3.38,1999,-50.879524,-28.510623
"ctb0643-Perfil-16",10.96,1999,-50.778135,-28.246346
"ctb0643-Perfil-17",7.58,1999,-50.379942,-27.82489
"ctb0643-Perfil-18",6.68,1999,-50.454007,-26.915807
"ctb0643-Perfil-19",6.75,1999,-50.090892,-26.169897
"ctb0643-Perfil-20",7.89,1999,-50.136715,-27.52419
"ctb0643-Perfil-21",36.73,2000,-49.003271,-25.389054
"ctb0643-Perfil-22",43.96,2000,-49.004188,-25.388826
"ctb0645-Perfil-1",3.72,1982,-48.38333333,-5.13333333
"ctb0645-Perfil-10",4.47,1982,-45.28333333,-5.45
"ctb0645-Perfil-100",2.59,1982,-43.63333333,-5.18333333
"ctb0645-Perfil-101",3.64,1983,-44.48333333,-5.3
"ctb0645-Perfil-102",3.1,1983,-44.43333333,-4.46666667
"ctb0645-Perfil-103",2.91,1982,-44.35,-4.51666667
"ctb0645-Perfil-104",2.5,1981,-43.05,-4.26666667
"ctb0645-Perfil-105",2.14,1983,-44.16666667,-6.1
"ctb0645-Perfil-106",1.15,1983,-43.98333333,-4.16666667
"ctb0645-Perfil-107",1.9,1981,-44.85,-2.73333333
"ctb0645-Perfil-108",2.2,1977,-44.3,-2.91666667
"ctb0645-Perfil-109",3.95,1978,-44.58333333,-3.31666667
"ctb0645-Perfil-11",3.45,1981,-43.56666667,-6.53333333
"ctb0645-Perfil-110",2.62,1983,-44.61666667,-3.58333333
"ctb0645-Perfil-111",3.61,1982,-43.71666667,-4.41666667
"ctb0645-Perfil-112",3.31,1982,-45.65,-3.51666667
"ctb0645-Perfil-113",4.02,1982,-44.21666667,-5.15
"ctb0645-Perfil-114",1.95,1982,-45.15,-4.01666667
"ctb0645-Perfil-115",1.98,1983,-43.61666667,-4.46666667
"ctb0645-Perfil-116",1.06,1982,-46.75,-7.71666667
"ctb0645-Perfil-117",2.08,1977,-44.31666667,-2.93333333
"ctb0645-Perfil-118",0.95,1977,-45.11666667,-3.88333333
"ctb0645-Perfil-119",2.39,1983,-43.61666667,-4.46666667
"ctb0645-Perfil-12",4.27,1981,-44.38333333,-6.76666667
"ctb0645-Perfil-120",2.51,1982,-44.31666667,-5.98333333
"ctb0645-Perfil-121",0.87,1981,-44.2,-3.48333333
"ctb0645-Perfil-122",6.93,1982,-45.13333333,-7.06666667
"ctb0645-Perfil-123",3.55,1983,-43.16666667,-6.18333333
"ctb0645-Perfil-124",2.47,1981,-43.3,-3.91666667
"ctb0645-Perfil-125",4.84,1983,-43.16666667,-6.2
"ctb0645-Perfil-126",8.62,1981,-42.9,-3.76666667
"ctb0645-Perfil-127",2.63,1982,-45.6,-7.06666667
"ctb0645-Perfil-128",3.23,1982,-42.85,-5.03333333
"ctb0645-Perfil-129",2.74,1982,-44.43333333,-5.03333333
"ctb0645-Perfil-13",2.78,1982,-45.38333333,-1.65
"ctb0645-Perfil-130",3.2,1983,-43.98333333,-4.73333333
"ctb0645-Perfil-131",3.67,1982,-44.06666667,-4.35
"ctb0645-Perfil-132",4.48,1981,-44.68333333,-3.03333333
"ctb0645-Perfil-133",2.64,1982,-41.88333333,-2.93333333
"ctb0645-Perfil-134",1.03,1982,-42.91666667,-2.85
"ctb0645-Perfil-135",4.23,1981,-43.46666667,-4.56666667
"ctb0645-Perfil-136",2.42,1978,-44.6,-3.23333333
"ctb0645-Perfil-137",2.18,1982,-42.9,-4.91666667
"ctb0645-Perfil-138",2.79,1978,-44.08333333,-6.56666667
"ctb0645-Perfil-139",3.07,1982,-44.81666667,-4.21666667
"ctb0645-Perfil-14",2.99,1977,-45.28333333,-5.58333333
"ctb0645-Perfil-140",8.85,1978,-45.13333333,-2.53333333
"ctb0645-Perfil-141",0,1981,-45.05,-2.53333333
"ctb0645-Perfil-142",3.71,1978,-43.03333333,-4.28333333
"ctb0645-Perfil-143",2.08,1977,-44.33333333,-2.95
"ctb0645-Perfil-144",0,1982,-42.31666667,-3.28333333
"ctb0645-Perfil-145",5.08,1981,-44.83333333,-3.35
"ctb0645-Perfil-146",7.04,1981,-44.61666667,-3.25
"ctb0645-Perfil-147",3.67,1982,-47.98333333,-5.23333333
"ctb0645-Perfil-148",1.12,1983,-44.83333333,-7.03333333
"ctb0645-Perfil-149",2.56,1978,-41.83333333,-3
"ctb0645-Perfil-15",1.33,1983,-44.43333333,-6.55
"ctb0645-Perfil-150",1.4,1982,-42.38333333,-3.43333333
"ctb0645-Perfil-151",3.57,1978,-41.83333333,-3
"ctb0645-Perfil-152",2.75,1982,-45.31666667,-4.05
"ctb0645-Perfil-153",4.02,1978,-42.56666667,-3.51666667
"ctb0645-Perfil-154",0.57,1978,-41.83333333,-3
"ctb0645-Perfil-155",2.33,1977,-43.56666667,-4.46666667
"ctb0645-Perfil-156",2.11,1982,-43.86666667,-4.63333333
"ctb0645-Perfil-157",2.1,1982,-46.03333333,-7.66666667
"ctb0645-Perfil-158",0.55,1983,-47.46666667,-6.85
"ctb0645-Perfil-159",0.97,1982,-42.38333333,-3.26666667
"ctb0645-Perfil-16",3.09,1983,-46.21666667,-9.33333333
"ctb0645-Perfil-160",0.57,1983,-47.4,-7.18333333
"ctb0645-Perfil-161",2.87,1981,-43.21666667,-4.91666667
"ctb0645-Perfil-162",3.61,1982,-42.83333333,-2.95
"ctb0645-Perfil-163",1.77,1981,-43.11666667,-3.08333333
"ctb0645-Perfil-164",4.81,1978,-42.878436,-3.676268
"ctb0645-Perfil-17",1.28,1983,-46.38333333,-9.48333333
"ctb0645-Perfil-18",4.63,1982,-43.28333333,-4.88333333
"ctb0645-Perfil-19",5.96,1978,-44.08333333,-6.56666667
"ctb0645-Perfil-2",0,1983,-43.16666667,-5.33333333
"ctb0645-Perfil-20",5.47,1982,-45.98333333,-7.93333333
"ctb0645-Perfil-21",6.26,1978,-44.08333333,-6.56666667
"ctb0645-Perfil-22",3.56,1982,-45.88333333,-7.23333333
"ctb0645-Perfil-23",0,1982,-44.7,-5
"ctb0645-Perfil-24",2.11,1982,-46.4,-7.65
"ctb0645-Perfil-25",9.59,1981,-44.01666667,-6.58333333
"ctb0645-Perfil-26",4.59,1978,-44.06666667,-6.58333333
"ctb0645-Perfil-27",4.99,1983,-44.08333333,-6.08333333
"ctb0645-Perfil-28",4.81,1982,-44.58333333,-5.91666667
"ctb0645-Perfil-29",1.23,1982,-44.33333333,-6.15
"ctb0645-Perfil-3",5.44,1982,-45.86666667,-5.68333333
"ctb0645-Perfil-30",6.11,1983,-44.08333333,-6.1
"ctb0645-Perfil-31",0,1982,-45.9,-7.21666667
"ctb0645-Perfil-32",1.09,1982,-46.2,-7.21666667
"ctb0645-Perfil-33",5.47,1982,-47.36666667,-6.56666667
"ctb0645-Perfil-34",1.84,1983,-47.46666667,-6.9
"ctb0645-Perfil-35",4.08,1983,-46.5,-9.53333333
"ctb0645-Perfil-36",4.27,1982,-46.28333333,-7.13333333
"ctb0645-Perfil-37",5.65,1983,-47.36666667,-6.33333333
"ctb0645-Perfil-38",5.23,1982,-47.13333333,-6.9
"ctb0645-Perfil-39",0,1982,-47.66666667,-5.28333333
"ctb0645-Perfil-4",3.93,1982,-44.08333333,-5.93333333
"ctb0645-Perfil-40",2.31,1982,-47.51666667,-5.15
"ctb0645-Perfil-41",2.12,1977,-43.88333333,-4.43333333
"ctb0645-Perfil-42",1.47,1978,-46.08333333,-7.46666667
"ctb0645-Perfil-43",1.61,1978,-46.1,-7.45
"ctb0645-Perfil-44",2.31,1982,-47.61666667,-5.43333333
"ctb0645-Perfil-45",2.16,1982,-47.85,-5.16666667
"ctb0645-Perfil-46",3.73,1981,-43.43333333,-3.51666667
"ctb0645-Perfil-47",3.63,1978,-42.88333333,-3.68333333
"ctb0645-Perfil-48",0,1982,-47.45,-4.78333333
"ctb0645-Perfil-49",3.29,1977,-44.46666667,-5.05
"ctb0645-Perfil-5",0,1977,-45.2667,-5.5667
"ctb0645-Perfil-50",1.96,1983,-44.4,-5.75
"ctb0645-Perfil-51",2.53,1982,-47.9,-5.1
"ctb0645-Perfil-52",3.84,1983,-43.08333333,-5.41666667
"ctb0645-Perfil-53",4.25,1981,-43.83333333,-4.23333333
"ctb0645-Perfil-54",1.98,1981,-43.83333333,-4.38333333
"ctb0645-Perfil-55",2.48,1982,-42.88333333,-5.13333333
"ctb0645-Perfil-56",1.89,1983,-42.83333333,-5.16666667
"ctb0645-Perfil-57",2.75,1983,-43.28333333,-5.88333333
"ctb0645-Perfil-58",3.52,1983,-43.63333333,-4.98333333
"ctb0645-Perfil-59",2.46,1977,-44.43333,-5.083333
"ctb0645-Perfil-6",5.55,1981,-43.08333,-6.6
"ctb0645-Perfil-60",1.96,1983,-44.65,-5.216667
"ctb0645-Perfil-61",3.22,1977,-44.43333,-5.066667
"ctb0645-Perfil-62",2.12,1981,-43.11667,-4.183333
"ctb0645-Perfil-63",3.94,1983,-44.4,-5.55
"ctb0645-Perfil-64",3.39,1983,-43.96667,-4.683333
"ctb0645-Perfil-65",3.82,1982,-44.15,-2.55
"ctb0645-Perfil-66",3.85,1982,-47.5,-5.45
"ctb0645-Perfil-67",3.13,1980,-44.65,-4.366667
"ctb0645-Perfil-68",2.74,1981,-45.53333,-3.583333
"ctb0645-Perfil-69",1.62,1982,-44.63333,-4.666667
"ctb0645-Perfil-7",3.19,1978,-42.88333,-3.683333
"ctb0645-Perfil-70",2.34,1981,-43.46667,-4.633333
"ctb0645-Perfil-71",3.04,1978,-44.1,-6.55
"ctb0645-Perfil-72",3.13,1982,-42.91667,-3.983333
"ctb0645-Perfil-73",3.1,1981,-44.31667,-5.333333
"ctb0645-Perfil-74",1.75,1981,-45.66667,-3.333333
"ctb0645-Perfil-75",2.06,1982,-44.33333,-6.216667
"ctb0645-Perfil-76",1.61,1983,-43.15,-6.033333
"ctb0645-Perfil-77",4.88,1982,-44.25,-4.8
"ctb0645-Perfil-78",2.35,1982,-44.58333,-5.4
"ctb0645-Perfil-79",1.92,1982,-45.4,-4.066667
"ctb0645-Perfil-8",3.61,1983,-44.65,-7.166667
"ctb0645-Perfil-80",5.18,1982,-44.71667,-5.95
"ctb0645-Perfil-81",6.16,1982,-43.75,-5.016667
"ctb0645-Perfil-82",1.49,1982,-43.35,-4.933333
"ctb0645-Perfil-83",2.1,1982,-43.7,-5.05
"ctb0645-Perfil-84",3.48,1982,-43.36667,-4.7
"ctb0645-Perfil-85",5.35,1983,-45.96667,-7.366667
"ctb0645-Perfil-86",7.61,1983,-44.91667,-5.566667
"ctb0645-Perfil-87",4.62,1981,-43.35,-3.733333
"ctb0645-Perfil-88",2.53,1983,-46.35,-7.433333
"ctb0645-Perfil-89",4.34,1978,-45.11667,-2.516667
"ctb0645-Perfil-9",3.48,1982,-44.45,-5.716667
"ctb0645-Perfil-90",4.65,1982,-45.36667,-3.716667
"ctb0645-Perfil-91",1.35,1982,-47.41667,-7.35
"ctb0645-Perfil-92",2.05,1977,-43.88333,-4.433333
"ctb0645-Perfil-93",1.23,1982,-47.38333,-7.55
"ctb0645-Perfil-94",1.27,1982,-44.56667,-3.3
"ctb0645-Perfil-95",1.79,1982,-42.9,-4.9
"ctb0645-Perfil-96",1.96,1981,-43.7,-3.966667
"ctb0645-Perfil-97",1.53,1982,-43.68333,-4.6
"ctb0645-Perfil-98",3.05,1982,-47.6,-5.366667
"ctb0645-Perfil-99",3.15,1982,-42.95,-4.083333
"ctb0646-PERFIL-1",5.75,1974,-46.71667,-13.01667
"ctb0646-PERFIL-10",7.41,1974,-47.13333,-15.13333
"ctb0646-PERFIL-11",5.52,1974,-46.78333,-14.83333
"ctb0646-PERFIL-12",2.26,1974,-47.31667,-15.36667
"ctb0646-PERFIL-13",9.46,1974,-46.53333,-14.45
"ctb0646-PERFIL-15",10.89,1974,-46.53333,-14.1
"ctb0646-PERFIL-16",6.67,1974,-46.7,-13.95
"ctb0646-PERFIL-17",6.79,1974,-46.78333,-12.73333
"ctb0646-PERFIL-18",1.14,1974,-47.05,-14.98333
"ctb0646-PERFIL-19",8.29,1974,-46.6,-12.91667
"ctb0646-PERFIL-2",6.73,1974,-47.1,-15.38333
"ctb0646-PERFIL-20",1.59,1974,-46.45,-13
"ctb0646-PERFIL-21",2.61,1974,-46.53333,-13.05
"ctb0646-PERFIL-22",3.45,1974,-47.25,-15.33333
"ctb0646-PERFIL-23",5.53,1974,-46.41667,-14.1
"ctb0646-PERFIL-24",4.14,1974,-46.95,-14.86667
"ctb0646-PERFIL-25",1.22,1974,-46.86667,-12.91667
"ctb0646-PERFIL-26",1.6,1974,-46.83333,-14.68333
"ctb0646-PERFIL-27",4.57,1974,-46.7,-14.73333
"ctb0646-PERFIL-28",6.44,1974,-47.08333,-15.03333
"ctb0646-PERFIL-29",4.23,1974,-46.73333,-14.78333
"ctb0646-PERFIL-3",5.29,1974,-47.15,-15.43333
"ctb0646-PERFIL-30",1.67,1974,-46.1,-14.45
"ctb0646-PERFIL-31",1.43,1974,-46.95,-12.91667
"ctb0646-PERFIL-32",3.43,1974,-46.48333,-14.6
"ctb0646-PERFIL-33",0.64,1974,-46.96667,-12.86667
"ctb0646-PERFIL-34",14.78,1974,-46.78333,-12.75
"ctb0646-PERFIL-35",2.13,1974,-46.65,-14.35
"ctb0646-PERFIL-36",1.83,1974,-46.43333,-14.11667
"ctb0646-PERFIL-4",2.78,1974,-46.26667,-14.01667
"ctb0646-PERFIL-5",2.66,1974,-46.21638,-14.01281
"ctb0646-PERFIL-6",4.14,1974,-46.51667,-14.63333
"ctb0646-PERFIL-7",2.42,1974,-46.9,-13.21667
"ctb0646-PERFIL-8",2.13,1974,-46.7,-14.28333
"ctb0646-PERFIL-9",12.17,1974,-46.75,-13.28333
"ctb0646-PERFIL-COM-1",3.86,1974,-47.21667,-15.11667
"ctb0646-PERFIL-COM-2",3.08,1974,-47.23333,-15.36667
"ctb0646-PERFIL-COM-3",2.31,1974,-46.45,-14.61667
"ctb0646-PERFIL-COM-4",2.04,1974,-46.5,-14.61667
"ctb0646-PERFIL-COM-5",7.25,1973,-47.1,-15.05
"ctb0646-PERFIL-COM-6",6.64,1974,-47.1,-15.15
"ctb0646-PERFIL-COM-7",3.46,1974,-46.66667,-13
"ctb0646-PERFIL-COM-8",7.25,1974,-46.55,-14.11667
"ctb0646-PERFIL-COM-9",5.24,1974,-46.43333,-13.5
"ctb0646-PERFIL-COM-N10",4.03,1974,-46.43333,-13.28333
"ctb0646-PERFIL-COM-N11",0,1974,-46.56667,-12.96667
"ctb0646-PERFIL-COM-N12",5.67,1974,-46.43333,-12.6
"ctb0646-PERFIL-COM-N13",6.23,1974,-46.78333,-12.71667
"ctb0646-PERFIL-COM-N14",8.87,1974,-46.73333,-12.68333
"ctb0646-PERFIL-COM-N16",8.35,1974,-46.41667,-14.33333
"ctb0646-PERFIL-COM-N17",4.52,1974,-46.91667,-14.45
"ctb0646-PERFIL-COM-N18",3.77,1974,-46.55,-13.61667
"ctb0646-PERFIL-COM-N19",3.95,1974,-46.81667,-14.03333
"ctb0646-PERFIL-COM-N21",6.89,1974,-46.81667,-12.55
"ctb0646-PERFIL-COM-N22",4.2,1974,-46.81667,-12.75
"ctb0646-PERFIL-COM-N23",4.65,1974,-46.76667,-12.7
"ctb0646-PERFIL-COM-N24",3.54,1974,-46.75,-14.81667
"ctb0646-PERFIL-COM-N25",2.22,1974,-46.71667,-14.73333
"ctb0646-PERFIL-COM-N26",5,1974,-46.62429,-13.00605
"ctb0646-PERFIL-COM-N27",6.72,1974,-46.56663,-12.84945
"ctb0646-PERFIL-COM-N28",6.69,1974,-46.61667,-13.16667
"ctb0646-PERFIL-COM-N29",2.69,1974,-46.48333,-14.53333
"ctb0646-PERFIL-COM-N30",6.86,1974,-46.46667,-13.31667
"ctb0646-PERFIL-COM-N31",3.29,1974,-46.6,-13.7
"ctb0646-PERFIL-COM-N32",1.08,1974,-47.08333,-15.38333
"ctb0646-PERFIL-COM-N33",3.07,1974,-46.41667,-14.61667
"ctb0646-PERFIL-COM-N34",2.18,1974,-46.29504,-14.76276
"ctb0646-PERFIL-COM-N35",1.16,1974,-46.85,-12.5
"ctb0646-PERFIL-COM-N36",1.61,1974,-47.05,-14.96667
"ctb0646-PERFIL-COM-N37",5.42,1974,-46.73333,-14.1
"ctb0646-PERFIL-COM-N38",3.69,1974,-46.51667,-14.36667
"ctb0646-PERFIL-COM-N39",7.24,1974,-46.81667,-14.16667
"ctb0646-PERFIL-COM-N40",1.36,1974,-46.01696,-14.47655
"ctb0654-01-V-RCC",2.44,1998,-34.95167,-7.639722
"ctb0654-02-V-RCC",2.54,1998,-34.95167,-7.640556
"ctb0654-03-V-RCC",3.79,1998,-34.95139,-7.640833
"ctb0654-04-V-RCC",1.38,1997,-37.11083,-5.540556
"ctb0654-05-V-RCC",3.62,1997,-37.24556,-5.364722
"ctb0654-06-V-RCC",2.83,1997,-37.40694,-5.193889
"ctb0654-07-V-RCC",2.87,1997,-37.52306,-5.244722
"ctb0654-08-V-RCC",4.17,1997,-37.6875,-5.478889
"ctb0654-09-V-RCC",2.97,1997,-38.35833,-6.645
"ctb0654-10-V-RCC",2.92,1997,-38.30333,-6.726111
"ctb0654-11-V-RCC",2.29,1997,-38.255,-6.726944
"ctb0654-12-V-RCC",1.56,1997,-39.115,-8.250278
"ctb0654-13-V-RCC",3.08,1997,-39.19778,-8.128611
"ctb0654-14-V-RCC",2.47,1997,-39.3275,-8.502778
"ctb0654-15-V-RCC",3.49,1997,-40.41642,-9.392922
"ctb0654-16-V-RCC",0.84,1997,-40.39167,-9.199444
"ctb0654-18-V-RCC",2.18,1997,-40.28861,-9.030278
"ctb0654-19-V-RCC",1.95,1997,-40.25194,-9.043889
"ctb0654-Extra-02-V-RCC",1.98,1967,-35.83778,-5.798611
"ctb0656-Perfil-11",6.93,1968,-35.2333,-7.3167
"ctb0656-Perfil-13",6.3,1967,-38.4167,-7.3167
"ctb0656-Perfil-16",2.74,1967,-37.8333,-7.6333
"ctb0656-Perfil-24",1.91,1967,-37.7167,-6.9167
"ctb0656-Perfil-28",2.77,1966,-35.0333,-7.1833
"ctb0656-Perfil-32",2.66,1968,-36.0833,-6.8
"ctb0656-Perfil-37",2.26,1967,-36.8667,-7.1833
"ctb0656-Perfil-45",1.71,1968,-38.4167,-6.55
"ctb0656-Perfil-50",1.13,1968,-36.3667,-6.45
"ctb0659-1-Extra",2.12,1980,-61.46667,2.783333
"ctb0659-10-Extra",1.2,1981,-61.8,2.5
"ctb0659-11-Extra",2.72,1981,-61.71667,2.533333
"ctb0659-12-Extra",3.99,1981,-61.23333,2.55
"ctb0659-13-Extra",2.53,1981,-61.68333,2.2
"ctb0659-14-Extra",1.7,1981,-61.71667,2.716667
"ctb0659-15-Extra",3.7,1981,-61.7,2.75
"ctb0659-16-Extra",4.09,1981,-61.7,2.5
"ctb0659-17-Extra",0.33,1980,-61.55,2.883333
"ctb0659-18-Extra",2.89,1980,-61.53333,2.9
"ctb0659-19-Extra",3.55,1981,-61.7,2.533333
"ctb0659-2-Extra",2.04,1981,-61.35,2.1
"ctb0659-20-Extra",5.17,1981,-61.76667,2.483333
"ctb0659-21-Extra",1.01,1981,-61.66667,2.216667
"ctb0659-3-Extra",6.8,1981,-61.55,2.916667
"ctb0659-4-Extra",2.41,1980,-61.45,2.666667
"ctb0659-5-Extra",0.7,1980,-61.48333,2.683333
"ctb0659-6-Extra",3.78,1980,-61.13333,2.533333
"ctb0659-7-Extra",2.11,1980,-61.46667,2.666667
"ctb0659-8-Extra",3.97,1980,-61.25,2.55
"ctb0659-9-Extra",1.75,1981,-61.76667,2.5
"ctb0659-PC-1",4.76,1981,-61.65,2.9
"ctb0659-PC-10",3.67,1981,-61.5,2.233333
"ctb0659-PC-2",2.22,1981,-61.35,2.05
"ctb0659-PC-3",1.51,1981,-61.3,2.55
"ctb0659-PC-4",1.92,1981,-61.63333,2.616667
"ctb0659-PC-5",1.53,1981,-61.16667,2.533333
"ctb0659-PC-6",1.57,1981,-61.18333,2.533333
"ctb0659-PC-7",4.41,1981,-61.75,2.75
"ctb0659-PC-8",6.63,1981,-61.73333,2.75
"ctb0659-PC-9",0.6,1981,-61.5,2.2
"ctb0661-P1",11.21,1970,-39.55,-7.2
"ctb0661-P10",2.52,1969,-39.3333,-7.2167
"ctb0661-P100",2.65,1968,-37.75,-4.5667
"ctb0661-P101",2.15,1963,-40.1667,-2.8667
"ctb0661-P102",1.45,1970,-39.1333,-3.65
"ctb0661-P103",4.29,1969,-39.25,-7.2833
"ctb0661-P104",5.13,1969,-39.2833,-7.2167
"ctb0661-P105",3.92,1968,-40.8667,-3.5
"ctb0661-P106",2.46,1968,-38.7,-4.4833
"ctb0661-P107",2.17,1968,-38.1167,-5.1167
"ctb0661-P109",3.47,1970,-40.2333,-6.8667
"ctb0661-P11",1.54,1969,-40.3167,-3.05
"ctb0661-P111",1.13,1971,-39.6167,-6.5167
"ctb0661-P113",1.44,1969,-40.3,-5.8
"ctb0661-P114",0.81,1970,-40.6167,-3.8
"ctb0661-P115",1.62,1969,-40.3333,-6.0167
"ctb0661-P117",2.91,1970,-40.1667,-6.9167
"ctb0661-P118",2.47,1970,-40.4667,-3.4
"ctb0661-P119",1.31,1970,-40.7,-3.9
"ctb0661-P12",2.62,1969,-40.8333,-6.05
"ctb0661-P120",1.05,1969,-39.05,-5.7333
"ctb0661-P121",0.82,1970,-38.9833,-5.7667
"ctb0661-P123",0.93,1968,-40.2833,-4.3167
"ctb0661-P124",0.84,1968,-38,-4.95
"ctb0661-P125",2.6,1967,-37.4667,-4.85
"ctb0661-P126",3.4,1968,-41,-3.7167
"ctb0661-P127",0.95,1970,-38.4833,-4.35
"ctb0661-P129",19.49,1969,-40.8833,-3.9333
"ctb0661-P13",1.94,1969,-40.4167,-7.2167
"ctb0661-P14",2.36,1969,-40.0167,-7.2833
"ctb0661-P15",2.13,1968,-40.7833,-4.2167
"ctb0661-P16",2.43,1970,-40.3333,-7.05
"ctb0661-P17",4.4,1970,-40.3667,-6.9167
"ctb0661-P18",3.27,1968,-37.9,-5.2167
"ctb0661-P19",3.27,1968,-37.95,-5.2167
"ctb0661-P2",4.23,1968,-40.8667,-4.1
"ctb0661-P20",2.09,1968,-38.4833,-6.0167
"ctb0661-P21",4.01,1968,-40.5167,-3.6667
"ctb0661-P22",2.18,1970,-40.7,-4.35
"ctb0661-P23",6.31,1966,-38.9333,-4.2333
"ctb0661-P24",8.37,1963,-38.9167,-4.2333
"ctb0661-P25",1.45,1963,-38.4667,-4.2
"ctb0661-P26",2.43,1963,-40.3167,-2.8833
"ctb0661-P27",1.46,1968,-38.0833,-5.0333
"ctb0661-P28",0.66,1969,-38.1,-5.0667
"ctb0661-P29",2.05,1968,-38.1667,-5.3167
